"","area","year","est","lwr","upr","se","coord","type"
"25","Coastwide",2005,4220.75730992896,4115.06958535257,4326.44503450534,53.9232993106188,"Y","cog"
"26","Coastwide",2006,4213.04797643352,4113.44424767006,4312.65170519697,50.8191627749868,"Y","cog"
"27","Coastwide",2007,4192.4395467945,4095.55046615958,4289.32862742941,49.434112768993,"Y","cog"
"28","Coastwide",2008,4231.53098232242,4130.74220990951,4332.31975473533,51.4237879919812,"Y","cog"
"29","Coastwide",2009,4216.83911773602,4121.95303948762,4311.72519598442,48.4121539971383,"Y","cog"
"30","Coastwide",2010,4246.8360220321,4141.01432288826,4352.65772117595,53.9916549378232,"Y","cog"
"31","Coastwide",2011,4219.52410437905,4115.84420058701,4323.2040081711,52.8988821273553,"Y","cog"
"32","Coastwide",2012,4264.61471969154,4147.6431658862,4381.58627349689,59.6804608288734,"Y","cog"
"33","Coastwide",2013,4220.60043509153,4121.08728646725,4320.11358371582,50.7729475690521,"Y","cog"
"34","Coastwide",2014,4230.65640753642,4132.2609544879,4329.05186058495,50.2026842455562,"Y","cog"
"35","Coastwide",2015,4216.47472006923,4123.47163304357,4309.47780709488,47.4514265360246,"Y","cog"
"36","Coastwide",2016,4253.93066373306,4144.67165611424,4363.18967135189,55.7454159773569,"Y","cog"
"37","Coastwide",2017,4189.42036673122,4096.19709079419,4282.64364266825,47.5637698816732,"Y","cog"
"38","Coastwide",2018,4212.32835245348,4112.09863795124,4312.55806695572,51.1385491227592,"Y","cog"
"39","Coastwide",2019,4218.80377935653,4117.92238335894,4319.68517535413,51.4710457913174,"Y","cog"
"40","Coastwide",2021,4198.77101864069,4108.30327206065,4289.23876522073,46.1578617227849,"Y","cog"
"41","Coastwide",2022,4231.08332095566,4128.22132188206,4333.94532002925,52.4815761335196,"Y","cog"
"42","Coastwide",2023,4228.33610338929,4126.49664445795,4330.17556232064,51.9598623926982,"Y","cog"
"43","Coastwide",2024,4211.0137445943,4109.27868118019,4312.7488080084,51.906598394959,"Y","cog"
"44","Coastwide",2025,4194.67743338976,4100.02034541406,4289.33452136546,48.2953200785037,"Y","cog"
"45","WA",2003,335.549623315568,313.522784853055,357.576461778081,11.2383893970795,"X","cog"
"46","WA",2004,342.880447072616,319.68116312869,366.079731016541,11.836586859207,"X","cog"
"47","WA",2005,341.540465681465,318.079446114139,365.001485248791,11.9701278964224,"X","cog"
"48","WA",2006,337.629120150944,315.49193775439,359.766302547497,11.294688357117,"X","cog"
"49","WA",2007,334.10921871827,312.246190025622,355.972247410919,11.1548114481189,"X","cog"
"50","WA",2008,336.718895118907,314.639593505607,358.798196732206,11.2651568026037,"X","cog"
"51","WA",2009,336.657552123651,313.789417687871,359.525686559431,11.667629923897,"X","cog"
"52","WA",2010,340.653627667899,317.310178837818,363.99707649798,11.9101417241394,"X","cog"
"53","WA",2011,338.343671584649,314.758220042542,361.929123126756,12.0336147644272,"X","cog"
"54","WA",2012,339.892807758802,316.558712864796,363.226902652809,11.9053692200789,"X","cog"
"55","WA",2013,337.226243435955,314.392023813678,360.060463058232,11.6503261296587,"X","cog"
"56","WA",2014,344.162506451285,321.685164303634,366.639848598935,11.4682424396312,"X","cog"
"57","WA",2015,334.782448150536,311.173841096902,358.391055204169,12.04542901801,"X","cog"
"58","WA",2016,340.66236226538,316.58303104034,364.74169349042,12.2855988247613,"X","cog"
"59","WA",2017,340.931396362652,316.714500578811,365.148292146494,12.355786113858,"X","cog"
"60","WA",2018,336.33906012956,311.688255396573,360.989864862548,12.577172298792,"X","cog"
"61","WA",2019,337.55641358967,313.512011350476,361.600815828863,12.2677775861457,"X","cog"
"62","WA",2021,340.878748300152,317.523470794002,364.234025806303,11.9161768738477,"X","cog"
"63","WA",2022,336.461912949005,312.947075041278,359.976750856732,11.9975867379243,"X","cog"
"64","WA",2023,341.286625428445,318.099523114794,364.473727742096,11.8303716275134,"X","cog"
"65","WA",2024,339.044497030409,314.12359670876,363.965397352058,12.7149787027832,"X","cog"
"66","WA",2025,335.952991628688,312.76487317013,359.141110087247,11.8308900783196,"X","cog"
"67","WA",2003,5246.48821989761,5191.8285018316,5301.14793796363,27.8881237089862,"Y","cog"
"68","WA",2004,5223.82741577486,5162.45260812336,5285.20222342636,31.3142527799593,"Y","cog"
"69","WA",2005,5225.85423689875,5164.58975372201,5287.11872007549,31.2579637483079,"Y","cog"
"70","WA",2006,5239.05499377863,5181.69505091852,5296.41493663873,29.2658147356556,"Y","cog"
"71","WA",2007,5249.88643882412,5195.02585269708,5304.74702495117,27.9906092967924,"Y","cog"
"72","WA",2008,5241.67310775462,5185.03551682633,5298.3106986829,28.8972610594041,"Y","cog"
"73","WA",2009,5238.33770489848,5177.24543879316,5299.4299710038,31.1700962809572,"Y","cog"
"74","WA",2010,5230.48951092952,5170.31573845491,5290.66328340413,30.7014684704681,"Y","cog"
"75","WA",2011,5234.24097920937,5172.12598234797,5296.35597607077,31.6919072755204,"Y","cog"
"76","WA",2012,5230.8561018556,5169.69424080361,5292.01796290758,31.2056045592803,"Y","cog"
"77","WA",2013,5237.82956991468,5178.23456233855,5297.42457749081,30.4061748308683,"Y","cog"
"78","WA",2014,5221.89434567131,5163.09719034155,5280.69150100107,29.9990998781329,"Y","cog"
"79","WA",2015,5246.49781630572,5186.88136305678,5306.11426955465,30.4171167017244,"Y","cog"
"80","WA",2016,5229.16723472592,5165.78856363054,5292.5459058213,32.3366508748647,"Y","cog"
"81","WA",2017,5227.00388958313,5161.99733792537,5292.0104412409,33.1672174440596,"Y","cog"
"82","WA",2018,5241.41720472843,5177.16986205468,5305.66454740219,32.7798588037998,"Y","cog"
"83","WA",2019,5236.98185920864,5173.77869444401,5300.18502397327,32.2471051831418,"Y","cog"
"84","WA",2021,5228.03631754865,5165.96246977955,5290.11016531776,31.6709124548889,"Y","cog"
"85","WA",2022,5242.35990598147,5182.15913751239,5302.56067445055,30.715242190131,"Y","cog"
"86","WA",2023,5229.32995273465,5169.06736873411,5289.59253673519,30.7467813061286,"Y","cog"
"87","WA",2024,5233.59929430849,5168.60599085647,5298.59259776051,33.1604580312076,"Y","cog"
"88","WA",2025,5241.49798487758,5179.8212224457,5303.17474730946,31.468314172289,"Y","cog"
"89","OR",2003,365.139798434447,360.83415877665,369.445438092244,2.19679529407644,"X","cog"
"90","OR",2004,365.462238977189,360.780678132909,370.143799821468,2.38859534216299,"X","cog"
"91","OR",2005,365.289127309374,360.83275600413,369.745498614617,2.27370060898818,"X","cog"
"92","OR",2006,365.982920309297,362.157428128879,369.808412489716,1.9518175898094,"X","cog"
"93","OR",2007,367.542619185129,363.724755447221,371.360482923037,1.9479254557853,"X","cog"
"94","OR",2008,365.627996364126,361.740495275822,369.515497452431,1.98345536906214,"X","cog"
"95","OR",2009,366.3056690267,361.83867964993,370.77265840347,2.27911809196741,"X","cog"
"96","OR",2010,365.912673242139,361.501092666027,370.32425381825,2.25084777623946,"X","cog"
"97","OR",2011,367.820571109573,363.320556907849,372.320585311298,2.29596780207196,"X","cog"
"98","OR",2012,367.100441796356,362.348721922742,371.85216166997,2.42439142305441,"X","cog"
"99","OR",2013,366.213950639596,361.652617282097,370.775283997094,2.32725366051499,"X","cog"
"100","OR",2014,363.395167247138,358.17912917446,368.611205319815,2.66129281651142,"X","cog"
"101","OR",2015,363.642956569527,358.840292136757,368.445621002296,2.45038402269247,"X","cog"
"102","OR",2016,364.917735584458,360.233911008083,369.601560160833,2.38975032874116,"X","cog"
"103","OR",2017,366.591470296338,362.426244453159,370.756696139517,2.12515427632029,"X","cog"
"104","OR",2018,366.104297802945,362.073842509503,370.134753096387,2.05639252824738,"X","cog"
"105","OR",2019,365.711630198811,360.988967748933,370.434292648689,2.40956593444049,"X","cog"
"106","OR",2021,364.931572308109,360.156494105941,369.706650510276,2.43630915661341,"X","cog"
"107","OR",2022,364.635960434398,360.473026404107,368.79889446469,2.12398496254419,"X","cog"
"108","OR",2023,366.81741543227,361.932211281322,371.702619583218,2.49249689763794,"X","cog"
"109","OR",2024,365.421369107758,360.578458402665,370.264279812851,2.47091821242275,"X","cog"
"110","OR",2025,364.873067228674,360.160263951498,369.58587050585,2.40453565185389,"X","cog"
"111","OR",2003,4904.38897794887,4860.05666905308,4948.72128684467,22.618940575175,"Y","cog"
"112","OR",2004,4904.33665666112,4856.95118065087,4951.72213267137,24.1767075232111,"Y","cog"
"113","OR",2005,4908.99659628981,4863.15995265846,4954.83323992116,23.3864724009733,"Y","cog"
"114","OR",2006,4917.83011167404,4877.3945125701,4958.26571077798,20.6307868016397,"Y","cog"
"115","OR",2007,4927.39162923766,4891.23996295804,4963.54329551729,18.4450666261127,"Y","cog"
"116","OR",2008,4913.77658327421,4873.99215002212,4953.5610165263,20.2985532213374,"Y","cog"
"117","OR",2009,4917.78775172315,4873.05594300963,4962.51956043667,22.822770758217,"Y","cog"
"118","OR",2010,4909.04287237861,4864.4640510063,4953.62169375092,22.744714557994,"Y","cog"
"119","OR",2011,4932.54341223581,4891.106926851,4973.97989762062,21.1414524509923,"Y","cog"
"120","OR",2012,4919.5419321749,4875.43490759096,4963.64895675884,22.5039974876326,"Y","cog"
"121","OR",2013,4914.81474285522,4869.93795551385,4959.69153019659,22.8967408051131,"Y","cog"
"122","OR",2014,4880.42074557075,4827.99850312335,4932.84298801815,26.7465335388299,"Y","cog"
"123","OR",2015,4883.46039600154,4834.56286590672,4932.35792609636,24.9481778647548,"Y","cog"
"124","OR",2016,4901.82660500346,4856.06676744633,4947.58644256058,23.3472849083314,"Y","cog"
"125","OR",2017,4914.89798200676,4871.64356638078,4958.15239763273,22.0689849237833,"Y","cog"
"126","OR",2018,4912.95843189949,4873.40431244169,4952.51255135729,20.1810440241752,"Y","cog"
"127","OR",2019,4909.21848234208,4860.84973507584,4957.58722960832,24.6783857498231,"Y","cog"
"128","OR",2021,4901.35957042901,4853.64150679408,4949.07763406393,24.3463982049268,"Y","cog"
"129","OR",2022,4902.05239167693,4860.59545414019,4943.50932921367,21.1518874141301,"Y","cog"
"130","OR",2023,4920.70463784936,4876.1085715785,4965.30070412023,22.7535131372985,"Y","cog"
"131","OR",2024,4901.51979598467,4855.84004017052,4947.19955179883,23.3064261254127,"Y","cog"
"132","OR",2025,4895.85805451015,4850.37976956336,4941.33633945694,23.2036329777054,"Y","cog"
"133","CA",2003,626.577912437526,573.343003594068,679.812821280983,27.1611668700893,"X","cog"
"134","CA",2004,617.140675178935,564.091623022312,670.189727335558,27.0663402874069,"X","cog"
"135","CA",2005,624.401719487461,573.538996441882,675.26444253304,25.9508457536863,"X","cog"
"136","CA",2006,615.856459951133,565.800522851986,665.912397050281,25.5392127069592,"X","cog"
"137","CA",2007,614.42713453023,565.259116513491,663.595152546969,25.0861844424541,"X","cog"
"138","CA",2008,615.06938409321,568.671702051866,661.467066134555,23.6727217476053,"X","cog"
"139","CA",2009,613.367960042842,569.78508077066,656.950839315025,22.2365714961902,"X","cog"
"140","CA",2010,607.545784845227,555.326037557171,659.765532133283,26.6432177835707,"X","cog"
"141","CA",2011,620.511128785227,571.97281155591,669.049446014545,24.7649026268758,"X","cog"
"142","CA",2012,623.471117372491,570.135011066503,676.80722367848,27.2127991772792,"X","cog"
"143","CA",2013,611.872645008576,563.940135374573,659.80515464258,24.4558114394392,"X","cog"
"144","CA",2014,608.33638040811,553.805222825207,662.867537991014,27.8225304204762,"X","cog"
"145","CA",2015,604.927724780005,553.454547059544,656.400902500465,26.2623079436533,"X","cog"
"146","CA",2016,618.717016841893,569.191593015261,668.242440668525,25.2685376962445,"X","cog"
"147","CA",2017,612.667755325459,565.206223276885,660.129287374033,24.2155123374432,"X","cog"
"148","CA",2018,610.788434115944,557.661709104532,663.915159127356,27.105970023158,"X","cog"
"149","CA",2019,607.577363121653,555.729345491929,659.425380751376,26.4535563095516,"X","cog"
"150","CA",2021,607.569131902753,560.75765804681,654.380605758696,23.8838438997789,"X","cog"
"151","CA",2022,617.613079381159,568.255098242057,666.971060520261,25.1831061838031,"X","cog"
"152","CA",2023,608.005976181466,559.98333301583,656.028619347103,24.5017987801987,"X","cog"
"153","CA",2024,619.648926073847,569.583554194169,669.714297953524,25.5440264589487,"X","cog"
"154","CA",2025,616.046017361325,567.994191784513,664.097842938137,24.5166880390857,"X","cog"
"155","CA",2003,4000.67588995643,3924.72206978445,4076.6297101284,38.7526611565776,"Y","cog"
"156","CA",2004,4012.32276280052,3935.6937305518,4088.95179504925,39.0971634444134,"Y","cog"
"157","CA",2005,3999.95985335697,3924.57650827174,4075.3431984422,38.4615970904777,"Y","cog"
"158","CA",2006,4013.88921338595,3941.14178756695,4086.63663920494,37.1167156094783,"Y","cog"
"159","CA",2007,4016.09792663021,3941.54047964262,4090.65537361779,38.0402127670132,"Y","cog"
"160","CA",2008,4013.51108419637,3943.91390308741,4083.10826530533,35.5094183658128,"Y","cog"
"161","CA",2009,4016.71533494415,3951.39886586377,4082.03180402453,33.3253414836119,"Y","cog"
"162","CA",2010,4029.3191564994,3951.03519961801,4107.60311338078,39.9415282621897,"Y","cog"
"163","CA",2011,4006.28318321525,3934.83787009762,4077.72849633289,36.4523601868121,"Y","cog"
"164","CA",2012,4005.24843539472,3929.17959121732,4081.31727957212,38.8113479520144,"Y","cog"
"165","CA",2013,4017.89098295076,3946.68546724599,4089.09649865554,36.330012319837,"Y","cog"
"166","CA",2014,4025.66848290484,3947.11353839537,4104.22342741431,40.0797897967012,"Y","cog"
"167","CA",2015,4029.87725386655,3954.33576364049,4105.4187440926,38.5422848694761,"Y","cog"
"168","CA",2016,4010.15635345717,3938.33673154043,4081.97597537391,36.643337573162,"Y","cog"
"169","CA",2017,4017.80608377303,3949.65113783107,4085.96102971499,34.773570575561,"Y","cog"
"170","CA",2018,4020.89820502388,3945.10250484316,4096.6939052046,38.6719862092299,"Y","cog"
"171","CA",2019,4029.14178019474,3953.09694588733,4105.18661450214,38.7990977932434,"Y","cog"
"172","CA",2021,4021.82013359095,3954.18259789951,4089.45766928238,34.5095809029901,"Y","cog"
"173","CA",2022,4013.6664561648,3942.50678969715,4084.82612263245,36.3066194220661,"Y","cog"
"174","CA",2023,4023.567846858,3954.08735535264,4093.04833836335,35.4498817597712,"Y","cog"
"175","CA",2024,4009.55067038404,3935.60785896841,4083.49348179968,37.7266174270982,"Y","cog"
"176","CA",2025,4011.14516417674,3941.35994501905,4080.93038333442,35.6053579086868,"Y","cog"
"177","North of Cape Mendocino",2003,361.295864749023,354.808009067201,367.783720430845,3.31019127545066,"X","cog"
"178","North of Cape Mendocino",2004,363.426912085155,358.209584630066,368.644239540244,2.66195067676885,"X","cog"
"179","North of Cape Mendocino",2005,363.002557959122,357.648553898521,368.356562019723,2.73168492014778,"X","cog"
"180","North of Cape Mendocino",2006,362.426719294159,356.426470440047,368.426968148271,3.06140771026481,"X","cog"
"181","North of Cape Mendocino",2007,363.498167827418,357.217421184009,369.778914470827,3.20452145700162,"X","cog"
"182","North of Cape Mendocino",2008,363.020063971041,357.838394691432,368.20173325065,2.64375739578977,"X","cog"
"183","North of Cape Mendocino",2009,363.161270275716,357.526456003085,368.796084548347,2.87495806916752,"X","cog"
"184","North of Cape Mendocino",2010,363.868993149672,358.518157279321,369.219829020023,2.73006846684831,"X","cog"
"185","North of Cape Mendocino",2011,364.674071406607,359.136148379884,370.21199443333,2.82552285164715,"X","cog"
"186","North of Cape Mendocino",2012,364.689507109472,359.443097579659,369.935916639285,2.67678874264825,"X","cog"
"187","North of Cape Mendocino",2013,363.298675247302,357.911278349458,368.686072145147,2.74872239507443,"X","cog"
"188","North of Cape Mendocino",2014,361.936330968582,356.863302479358,367.009359457805,2.58832740256382,"X","cog"
"189","North of Cape Mendocino",2015,361.218341800108,355.141635810563,367.295047789653,3.10041716964052,"X","cog"
"190","North of Cape Mendocino",2016,363.029972555626,357.870978189006,368.188966922245,2.63218835004771,"X","cog"
"191","North of Cape Mendocino",2017,364.305830162354,358.858492716271,369.753167608436,2.77930486940109,"X","cog"
"192","North of Cape Mendocino",2018,363.644808031097,358.299779421754,368.98983664044,2.72710552413403,"X","cog"
"193","North of Cape Mendocino",2019,362.744212227219,356.770523411346,368.717901043092,3.0478564213387,"X","cog"
"194","North of Cape Mendocino",2021,362.993422262171,357.752664177914,368.234180346428,2.67390529907445,"X","cog"
"195","North of Cape Mendocino",2022,362.170461041819,356.623774389443,367.717147694194,2.82999417138648,"X","cog"
"196","North of Cape Mendocino",2023,364.279253474295,358.963457071827,369.595049876762,2.71219085881072,"X","cog"
"197","North of Cape Mendocino",2024,363.692431113933,358.346716398953,369.038145828914,2.72745558446324,"X","cog"
"198","North of Cape Mendocino",2025,362.609671415299,357.239625048371,367.979717782226,2.7398699207157,"X","cog"
"199","North of Cape Mendocino",2003,4884.89406627508,4809.63589384773,4960.15223870243,38.39773231599,"Y","cog"
"200","North of Cape Mendocino",2004,4870.09664331255,4795.20192634566,4944.99136027945,38.2122924490734,"Y","cog"
"201","North of Cape Mendocino",2005,4884.625646381,4815.64661472375,4953.60467803824,35.1940301971584,"Y","cog"
"202","North of Cape Mendocino",2006,4898.36085878595,4825.79060723002,4970.93111034188,37.0263189162414,"Y","cog"
"203","North of Cape Mendocino",2007,4866.50289380813,4778.18531289827,4954.82047471798,45.0608182632408,"Y","cog"
"204","North of Cape Mendocino",2008,4881.92405578568,4812.47690451975,4951.3712070516,35.4328711209582,"Y","cog"
"205","North of Cape Mendocino",2009,4875.83590489498,4799.49983396917,4952.17197582079,38.9476906351034,"Y","cog"
"206","North of Cape Mendocino",2010,4865.02271935131,4787.20166711312,4942.84377158951,39.7053480839633,"Y","cog"
"207","North of Cape Mendocino",2011,4883.18191721093,4805.2572596654,4961.10657475645,39.7582089059729,"Y","cog"
"208","North of Cape Mendocino",2012,4891.79453045667,4828.04513462273,4955.5439262906,32.5257996252901,"Y","cog"
"209","North of Cape Mendocino",2013,4879.09529303546,4807.84050115422,4950.3500849167,36.3551536881754,"Y","cog"
"210","North of Cape Mendocino",2014,4864.47724575521,4795.76902900441,4933.18546250602,35.0558567875574,"Y","cog"
"211","North of Cape Mendocino",2015,4855.14954469447,4776.55279934362,4933.74629004532,40.1011171484849,"Y","cog"
"212","North of Cape Mendocino",2016,4880.13468764704,4816.07417408299,4944.1952012111,32.6845360778855,"Y","cog"
"213","North of Cape Mendocino",2017,4866.17582398763,4787.22608964765,4945.12555832762,40.2812168808865,"Y","cog"
"214","North of Cape Mendocino",2018,4870.21472865636,4792.98073604935,4947.44872126337,39.4058223601151,"Y","cog"
"215","North of Cape Mendocino",2019,4863.67213324353,4777.46432272183,4949.87994376524,43.9843850201857,"Y","cog"
"216","North of Cape Mendocino",2021,4864.11494245024,4788.7444349795,4939.48544992099,38.4550471668156,"Y","cog"
"217","North of Cape Mendocino",2022,4872.90545970465,4800.97033965889,4944.84057975041,36.7022662728378,"Y","cog"
"218","North of Cape Mendocino",2023,4880.04585205815,4804.6830614726,4955.40864264369,38.4511099081409,"Y","cog"
"219","North of Cape Mendocino",2024,4859.80308760662,4785.87170090121,4933.73447431202,37.7207883862003,"Y","cog"
"220","North of Cape Mendocino",2025,4861.21837183203,4787.90044752873,4934.53629613534,37.4077916133282,"Y","cog"
"221","South of Cape Mendocino",2003,645.814068247692,590.537580452253,701.090556043132,28.2028079247645,"X","cog"
"222","South of Cape Mendocino",2004,634.97182879355,579.482610224412,690.461047362687,28.3113460282072,"X","cog"
"223","South of Cape Mendocino",2005,642.951663085251,590.171724801969,695.731601368534,26.9290347677834,"X","cog"
"224","South of Cape Mendocino",2006,632.291394523994,579.814733147271,684.768055900716,26.7742988088819,"X","cog"
"225","South of Cape Mendocino",2007,636.977945736287,585.491220684615,688.46467078796,26.2692199743429,"X","cog"
"226","South of Cape Mendocino",2008,634.151764154807,585.668310610386,682.635217699227,24.7369104365446,"X","cog"
"227","South of Cape Mendocino",2009,633.136698259832,588.629076554147,677.644319965516,22.708387529952,"X","cog"
"228","South of Cape Mendocino",2010,631.736377022421,577.059895194112,686.412858850729,27.8966768060994,"X","cog"
"229","South of Cape Mendocino",2011,641.471917500801,591.437858277181,691.505976724421,25.5280503204559,"X","cog"
"230","South of Cape Mendocino",2012,643.621872268772,588.094179265357,699.149565272188,28.3309762023235,"X","cog"
"231","South of Cape Mendocino",2013,629.96203385921,579.719587704915,680.204480013504,25.6343721367334,"X","cog"
"232","South of Cape Mendocino",2014,624.496046256309,566.829981158229,682.162111354388,29.4220024209333,"X","cog"
"233","South of Cape Mendocino",2015,624.10260090436,569.85081491268,678.35438689604,27.6799912751517,"X","cog"
"234","South of Cape Mendocino",2016,637.73865422265,586.247603116485,689.229705328815,26.2714271855606,"X","cog"
"235","South of Cape Mendocino",2017,631.008577695746,581.789666911927,680.227488479565,25.1121506170785,"X","cog"
"236","South of Cape Mendocino",2018,628.82872189778,573.097728902126,684.559714893433,28.4347025941562,"X","cog"
"237","South of Cape Mendocino",2019,628.623575413138,574.865659463572,682.381491362704,27.4280121336929,"X","cog"
"238","South of Cape Mendocino",2021,623.954690403644,574.741616538119,673.16776426917,25.1091725428181,"X","cog"
"239","South of Cape Mendocino",2022,637.676894882426,586.636287195741,688.717502569111,26.0416048913585,"X","cog"
"240","South of Cape Mendocino",2023,625.805190502043,575.900578007764,675.709802996322,25.4620048571911,"X","cog"
"241","South of Cape Mendocino",2024,640.416848751333,588.73669916216,692.096998340507,26.3679077762756,"X","cog"
"242","South of Cape Mendocino",2025,632.434455503876,582.606588646302,682.26232236145,25.4228482005841,"X","cog"
"243","South of Cape Mendocino",2003,3959.8693872565,3884.38119608644,4035.35757842657,38.5150909738671,"Y","cog"
"244","South of Cape Mendocino",2004,3974.22756220404,3896.9477137365,4051.50741067158,39.429218637237,"Y","cog"
"245","South of Cape Mendocino",2005,3960.23438101605,3885.40567290154,4035.06308913057,38.1786138443133,"Y","cog"
"246","South of Cape Mendocino",2006,3977.7735811964,3904.34746328568,4051.19969910713,37.4629934477867,"Y","cog"
"247","South of Cape Mendocino",2007,3967.92199991773,3894.16360397598,4041.68039585948,37.6325261706588,"Y","cog"
"248","South of Cape Mendocino",2008,3972.26220682754,3903.04205514476,4041.48235851032,35.3170528789204,"Y","cog"
"249","South of Cape Mendocino",2009,3974.64790629347,3912.01243943113,4037.28337315581,31.9574580739261,"Y","cog"
"250","South of Cape Mendocino",2010,3976.76101162248,3900.9874388676,4052.53458437736,38.6606964987985,"Y","cog"
"251","South of Cape Mendocino",2011,3962.26288299784,3892.98581722933,4031.53994876634,35.3460912113457,"Y","cog"
"252","South of Cape Mendocino",2012,3962.30240578725,3886.99743728747,4037.60737428704,38.4216083018796,"Y","cog"
"253","South of Cape Mendocino",2013,3978.97572933265,3907.51237397038,4050.43908469493,36.4615655828198,"Y","cog"
"254","South of Cape Mendocino",2014,3990.9829481907,3909.66221772749,4072.3036786539,41.4909310092701,"Y","cog"
"255","South of Cape Mendocino",2015,3988.02478544964,3911.91871635453,4064.13085454475,38.8303406059615,"Y","cog"
"256","South of Cape Mendocino",2016,3969.11179380617,3898.21793193631,4040.00565567603,36.1710023393602,"Y","cog"
"257","South of Cape Mendocino",2017,3977.82327771338,3911.14834133669,4044.49821409007,34.0184497789824,"Y","cog"
"258","South of Cape Mendocino",2018,3981.91602748064,3905.90182144992,4057.93023351137,38.7834708343197,"Y","cog"
"259","South of Cape Mendocino",2019,3984.49996317841,3910.22567816784,4058.77424818899,37.8957397158518,"Y","cog"
"260","South of Cape Mendocino",2021,3986.24249036379,3917.88832985744,4054.59665087013,34.8752125271244,"Y","cog"
"261","South of Cape Mendocino",2022,3971.01898798137,3901.54985229078,4040.48812367196,35.4440878702645,"Y","cog"
"262","South of Cape Mendocino",2023,3985.61015511518,3916.74181682778,4054.47849340259,35.1375529502737,"Y","cog"
"263","South of Cape Mendocino",2024,3964.95854623086,3893.11103446107,4036.80605800066,36.6575673515022,"Y","cog"
"264","South of Cape Mendocino",2025,3976.31921634988,3906.72717314506,4045.9112595547,35.5067969379812,"Y","cog"
"265","North of Monterey Bay",2003,441.16618234842,411.897761955429,470.43460274141,14.9331419474316,"X","cog"
"266","North of Monterey Bay",2004,441.577627297212,414.224450480593,468.930804113831,13.9559589014786,"X","cog"
"267","North of Monterey Bay",2005,438.991074537516,409.609651263764,468.372497811267,14.9907975378673,"X","cog"
"268","North of Monterey Bay",2006,448.780191658597,418.381709495918,479.178673821277,15.5097146694832,"X","cog"
"269","North of Monterey Bay",2007,447.488579846264,417.519105831787,477.458053860741,15.29082893914,"X","cog"
"270","North of Monterey Bay",2008,440.669115239331,410.893954509912,470.44427596875,15.1916876862442,"X","cog"
"271","North of Monterey Bay",2009,443.285577065415,412.797599864749,473.77355426608,15.5553762421914,"X","cog"
"272","North of Monterey Bay",2010,441.810322042448,413.406782600344,470.213861484553,14.491868047652,"X","cog"
"273","North of Monterey Bay",2011,440.575449924717,411.613020951895,469.537878897539,14.7770210071583,"X","cog"
"274","North of Monterey Bay",2012,429.591121142851,401.780392238087,457.401850047615,14.189408134094,"X","cog"
"275","North of Monterey Bay",2013,440.909963871083,413.000067471355,468.819860270811,14.240004724514,"X","cog"
"276","North of Monterey Bay",2014,437.089460415703,411.052788333743,463.126132497663,13.2842604697505,"X","cog"
"277","North of Monterey Bay",2015,440.534146988308,414.103521417242,466.964772559375,13.485260841295,"X","cog"
"278","North of Monterey Bay",2016,428.638847504098,402.356154383698,454.921540624498,13.409783714249,"X","cog"
