"","area","year","est","lwr","upr","se","coord","type"
"24","Coastwide",2004,4987.72975755071,4865.99920895106,5109.46030615035,62.1085640143601,"Y","cog"
"25","Coastwide",2005,4756.46118666618,4632.57715579418,4880.34521753818,63.2072996489643,"Y","cog"
"26","Coastwide",2006,4468.61564107704,4388.5692363286,4548.66204582548,40.8407528810898,"Y","cog"
"27","Coastwide",2007,4790.73934321372,4668.65604108053,4912.82264534691,62.2885436141512,"Y","cog"
"28","Coastwide",2008,4714.36044316636,4601.55216576699,4827.16872056572,57.5563011816452,"Y","cog"
"29","Coastwide",2009,4688.42949850849,4545.54145125312,4831.31754576386,72.9034045433774,"Y","cog"
"30","Coastwide",2010,4916.26366419325,4800.02027078413,5032.50705760238,59.3089435959229,"Y","cog"
"31","Coastwide",2011,4990.49490708793,4891.42402461059,5089.56578956527,50.5472974293398,"Y","cog"
"32","Coastwide",2012,4999.64619964602,4884.36730685371,5114.92509243834,58.8168424020159,"Y","cog"
"33","Coastwide",2013,4656.81929030316,4479.9843061059,4833.65427450043,90.223588592504,"Y","cog"
"34","Coastwide",2014,4922.4940570932,4807.58868860601,5037.39942558039,58.6262652750514,"Y","cog"
"35","Coastwide",2015,4998.62320154404,4886.56762976094,5110.67877332714,57.1722606471267,"Y","cog"
"36","Coastwide",2016,5048.87552211594,4927.53615249864,5170.21489173325,61.9089792335036,"Y","cog"
"37","Coastwide",2017,4987.56697141793,4834.97521148001,5140.15873135586,77.8543693361443,"Y","cog"
"38","Coastwide",2018,5030.6146752038,4897.81328088958,5163.41606951803,67.7570584774748,"Y","cog"
"39","Coastwide",2019,5080.3440143423,4936.98036142077,5223.70766726384,73.1460649544435,"Y","cog"
"40","Coastwide",2021,4702.60705950251,4522.7768011539,4882.43731785113,91.7518177717023,"Y","cog"
"41","Coastwide",2022,4912.18428453251,4738.94510824146,5085.42346082355,88.3889590102342,"Y","cog"
"42","Coastwide",2023,4508.84617146131,4357.61924406879,4660.07309885382,77.1580134050289,"Y","cog"
"43","Coastwide",2024,4930.81892093788,4762.81421152783,5098.82363034793,85.7182635677243,"Y","cog"
"44","Coastwide",2025,4686.23212716906,4488.02195701291,4884.4422973252,101.129496112992,"Y","cog"
"45","WA",2003,343.047490713322,335.794276947105,350.300704479538,3.70068726947481,"X","cog"
"46","WA",2004,338.267739087424,331.604059236185,344.931418938662,3.39989913273974,"X","cog"
"47","WA",2005,338.674775207442,332.405973114087,344.943577300797,3.19842718682728,"X","cog"
"48","WA",2006,342.91972804846,335.337833333353,350.501622763567,3.86838471263339,"X","cog"
"49","WA",2007,340.310342248822,333.602781172886,347.017903324758,3.42228792408663,"X","cog"
"50","WA",2008,344.231610371274,337.114357703834,351.348863038715,3.631318087261,"X","cog"
"51","WA",2009,341.837275455036,333.653126222334,350.021424687737,4.17566307200399,"X","cog"
"52","WA",2010,341.342643883775,334.360899496672,348.324388270877,3.56217993910774,"X","cog"
"53","WA",2011,345.387310263851,337.4008808961,353.373739631603,4.07478373620516,"X","cog"
"54","WA",2012,338.87917981949,332.304354709056,345.454004929924,3.35456424826956,"X","cog"
"55","WA",2013,338.700674866952,330.017885875873,347.383463858031,4.43007578688591,"X","cog"
"56","WA",2014,347.828791316511,340.061845917118,355.595736715903,3.96280006196907,"X","cog"
"57","WA",2015,342.918966196646,335.065730375182,350.772202018111,4.0068265965138,"X","cog"
"58","WA",2016,342.030802548459,333.626330503504,350.435274593415,4.28807473568328,"X","cog"
"59","WA",2017,336.887453259742,329.543264199091,344.231642320394,3.74710408894328,"X","cog"
"60","WA",2018,334.131253873209,327.280557941183,340.981949805234,3.49531725381838,"X","cog"
"61","WA",2019,328.88506151513,321.988969157304,335.781153872957,3.51847912115831,"X","cog"
"62","WA",2021,335.148182089869,328.148342781807,342.148021397932,3.57141221128368,"X","cog"
"63","WA",2022,339.032220210153,330.722310125498,347.342130294809,4.239827951025,"X","cog"
"64","WA",2023,338.020560559319,330.261520150831,345.779600967808,3.95876682923308,"X","cog"
"65","WA",2024,333.627093744992,326.499389657201,340.754797832782,3.63665054256774,"X","cog"
"66","WA",2025,332.051860961673,324.933844101844,339.169877821502,3.63170798850116,"X","cog"
"67","WA",2003,5289.03588242418,5269.4600287346,5308.61173611376,9.98786398321045,"Y","cog"
"68","WA",2004,5303.52811465744,5288.20469428591,5318.85153502898,7.81821527966981,"Y","cog"
"69","WA",2005,5305.2274955395,5290.41060771594,5320.04438336306,7.55977555732462,"Y","cog"
"70","WA",2006,5287.13514173269,5266.46194430968,5307.80833915569,10.5477435228764,"Y","cog"
"71","WA",2007,5296.69936185695,5280.75177052879,5312.64695318511,8.1366757011628,"Y","cog"
"72","WA",2008,5283.84269512446,5264.15627273311,5303.52911751581,10.044277622768,"Y","cog"
"73","WA",2009,5292.21786621851,5269.51136994921,5314.9243624878,11.5851599562026,"Y","cog"
"74","WA",2010,5291.83417837648,5273.12970775015,5310.53864900281,9.5432726182034,"Y","cog"
"75","WA",2011,5273.76954404892,5249.83566841094,5297.70341968691,12.2113854268598,"Y","cog"
"76","WA",2012,5301.21679161214,5285.81979369552,5316.61378952876,7.85575553330173,"Y","cog"
"77","WA",2013,5299.48997686615,5273.84773114627,5325.13222258602,13.0830188320478,"Y","cog"
"78","WA",2014,5267.23212465118,5242.56009364673,5291.90415565564,12.5880022281341,"Y","cog"
"79","WA",2015,5284.63440235909,5261.46602869466,5307.80277602353,11.8208160186527,"Y","cog"
"80","WA",2016,5290.08971420667,5266.73369181927,5313.44573659406,11.9165569222824,"Y","cog"
"81","WA",2017,5311.79463450133,5295.30755039165,5328.28171861102,8.41193217820977,"Y","cog"
"82","WA",2018,5314.29162666472,5299.03529352287,5329.54795980656,7.78398647229486,"Y","cog"
"83","WA",2019,5323.7520696168,5313.25339338138,5334.25074585221,5.35656589520301,"Y","cog"
"84","WA",2021,5314.05350622978,5297.54869648369,5330.55831597588,8.42097603643849,"Y","cog"
"85","WA",2022,5299.30549044489,5277.43107246943,5321.17990842035,11.1606224134733,"Y","cog"
"86","WA",2023,5302.7127111459,5282.14093333005,5323.28448896174,10.4959978745081,"Y","cog"
"87","WA",2024,5313.95176264524,5299.23512083281,5328.66840445767,7.50862869344241,"Y","cog"
"88","WA",2025,5316.75609512679,5302.88248897425,5330.62970127932,7.07850055509548,"Y","cog"
"89","OR",2003,374.568920868169,368.363459368337,380.774382368001,3.1661099636423,"X","cog"
"90","OR",2004,372.854728576473,366.245212970857,379.46424418209,3.37226380573904,"X","cog"
"91","OR",2005,367.763426728815,362.754481734989,372.772371722641,2.55563114084549,"X","cog"
"92","OR",2006,366.570287010781,362.234917139717,370.905656881844,2.21196404896215,"X","cog"
"93","OR",2007,369.624373023191,364.10870297749,375.140043068892,2.81416908127279,"X","cog"
"94","OR",2008,368.181576122292,363.055530397671,373.307621846913,2.61537750951279,"X","cog"
"95","OR",2009,366.319073716166,361.163293317283,371.47485411505,2.63054854045872,"X","cog"
"96","OR",2010,372.137679274867,366.032466411349,378.242892138385,3.11496176035647,"X","cog"
"97","OR",2011,375.32198301118,369.619673366654,381.024292655706,2.90939511618851,"X","cog"
"98","OR",2012,372.151752795456,366.144048362169,378.159457228742,3.06521164708875,"X","cog"
"99","OR",2013,371.70211418689,364.436871249615,378.967357124165,3.70682471442456,"X","cog"
"100","OR",2014,371.408624149036,364.752205472191,378.065042825881,3.3961943838509,"X","cog"
"101","OR",2015,375.792762288273,369.227200766558,382.358323809987,3.34983784064554,"X","cog"
"102","OR",2016,375.834043941955,369.443154930444,382.224932953466,3.26071757538483,"X","cog"
"103","OR",2017,370.745705899568,363.184223571688,378.307188227448,3.85797003798231,"X","cog"
"104","OR",2018,371.071304907943,365.032964903867,377.10964491202,3.08084232756619,"X","cog"
"105","OR",2019,371.47030909932,363.478988374448,379.461629824191,4.07727937243033,"X","cog"
"106","OR",2021,369.934683200605,362.190986285981,377.678380115229,3.950938372187,"X","cog"
"107","OR",2022,366.990898222782,360.511896028182,373.469900417382,3.30567410712939,"X","cog"
"108","OR",2023,369.512874052994,362.517370327207,376.508377778781,3.56920013886294,"X","cog"
"109","OR",2024,368.661527116991,361.571984611031,375.75106962295,3.61717998998004,"X","cog"
"110","OR",2025,369.482408835755,362.794755123035,376.170062548475,3.41213091948205,"X","cog"
"111","OR",2003,4942.93289812657,4900.4693630674,4985.39643318575,21.6654670157817,"Y","cog"
"112","OR",2004,4928.47475436639,4883.88458712917,4973.06492160362,22.7505033709532,"Y","cog"
"113","OR",2005,4864.27427998583,4826.41880567389,4902.12975429776,19.3143724122122,"Y","cog"
"114","OR",2006,4834.23767283208,4797.70223199327,4870.77311367089,18.6408735706371,"Y","cog"
"115","OR",2007,4888.60230880085,4854.3009363246,4922.9036812771,17.5010218283673,"Y","cog"
"116","OR",2008,4894.51687204775,4864.7805507849,4924.25319331061,15.171871267745,"Y","cog"
"117","OR",2009,4866.49809759174,4832.74145412922,4900.25474105426,17.223093755186,"Y","cog"
"118","OR",2010,4930.16756743155,4897.01543991187,4963.31969495123,16.9146615862214,"Y","cog"
"119","OR",2011,4954.25032462127,4913.76029583179,4994.74035341074,20.658557559655,"Y","cog"
"120","OR",2012,4926.70489974604,4892.39421205813,4961.01558743396,17.5057745747137,"Y","cog"
"121","OR",2013,4919.59483672096,4865.74672770147,4973.44294574046,27.4740298516924,"Y","cog"
"122","OR",2014,4943.10314357968,4899.82639104917,4986.37989611018,22.0803815130603,"Y","cog"
"123","OR",2015,4959.16673425754,4917.26396350217,5001.06950501291,21.3793575218176,"Y","cog"
"124","OR",2016,4948.80850128443,4910.22565503299,4987.39134753586,19.6854873639353,"Y","cog"
"125","OR",2017,4913.25591737152,4859.18046718274,4967.3313675603,27.5900223755753,"Y","cog"
"126","OR",2018,4941.32866186416,4904.22635469281,4978.43096903552,18.9300964017784,"Y","cog"
"127","OR",2019,4912.08216830303,4856.36778389259,4967.79655271347,28.4262286704813,"Y","cog"
"128","OR",2021,4909.06234289368,4856.1800206901,4961.94466509727,26.981272421694,"Y","cog"
"129","OR",2022,4897.8495218296,4854.8918341774,4940.80720948179,21.9175903185152,"Y","cog"
"130","OR",2023,4902.47742219972,4858.99909598476,4945.95574841468,22.1832271194302,"Y","cog"
"131","OR",2024,4905.126792388,4866.83891956587,4943.41466521013,19.5349879508692,"Y","cog"
"132","OR",2025,4899.73945638333,4854.47388275595,4945.00503001072,23.0951048001064,"Y","cog"
"133","CA",2003,567.83129790944,505.924918088319,629.73767773056,31.5854680542246,"X","cog"
"134","CA",2004,540.342396132684,492.670775331301,588.014016934066,24.3227024462747,"X","cog"
"135","CA",2005,502.226292360633,467.484793778603,536.967790942664,17.7255800902807,"X","cog"
"136","CA",2006,488.999529470239,456.78601527829,521.213043662189,16.4357684355659,"X","cog"
"137","CA",2007,503.072862542917,459.470001395626,546.675723690209,22.2467665177652,"X","cog"
"138","CA",2008,515.665507594705,480.865909181719,550.46510600769,17.7552234058791,"X","cog"
"139","CA",2009,571.400542626731,502.799130213385,640.001955040076,35.0013637773269,"X","cog"
"140","CA",2010,583.878601236622,521.138319114663,646.61888335858,32.0109362298725,"X","cog"
"141","CA",2011,501.899867311773,450.083054987659,553.716679635886,26.4376349427018,"X","cog"
"142","CA",2012,520.505611428811,467.891601340945,573.119621516676,26.8443759695983,"X","cog"
"143","CA",2013,530.225326171269,475.686709717997,584.763942624541,27.8263360365117,"X","cog"
"144","CA",2014,554.429530203738,508.236247115272,600.622813292205,23.5684346512657,"X","cog"
"145","CA",2015,581.965869330264,515.253363630628,648.678375029901,34.0376181531173,"X","cog"
"146","CA",2016,595.956607480164,516.083445264797,675.829769695532,40.7523622094064,"X","cog"
"147","CA",2017,576.278975282881,516.756941995613,635.801008570148,30.3689423666811,"X","cog"
"148","CA",2018,587.083337620536,526.092965760497,648.073709480576,31.118108465831,"X","cog"
"149","CA",2019,523.160826954184,468.582396890912,577.739257017455,27.8466494761022,"X","cog"
"150","CA",2021,547.550667415171,494.173009578528,600.928325251813,27.2339993273747,"X","cog"
"151","CA",2022,537.503567357669,496.559746133307,578.447388582031,20.8900885665868,"X","cog"
"152","CA",2023,579.228021427875,526.417801753637,632.038241102112,26.944484740943,"X","cog"
"153","CA",2024,596.066443672075,521.900314871297,670.232572472853,37.840556962164,"X","cog"
"154","CA",2025,618.672240097481,556.797494208133,680.546985986828,31.5693279965387,"X","cog"
"155","CA",2003,4139.48814681059,4045.77809143325,4233.19820218794,47.8121313026767,"Y","cog"
"156","CA",2004,4158.0484308198,4084.27441278784,4231.82244885177,37.6404967713106,"Y","cog"
"157","CA",2005,4225.49782540494,4169.56605299713,4281.42959781275,28.5371429521111,"Y","cog"
"158","CA",2006,4256.63534219271,4199.47889923766,4313.79178514777,29.1619863456157,"Y","cog"
"159","CA",2007,4237.83276021236,4169.69485320129,4305.97066722343,34.76487708373,"Y","cog"
"160","CA",2008,4194.29713879537,4139.02328734157,4249.57099024916,28.2014628277791,"Y","cog"
"161","CA",2009,4146.53067572898,4046.41876470122,4246.64258675674,51.0784442048072,"Y","cog"
"162","CA",2010,4125.59539081814,4031.50532038286,4219.68546125342,48.0060200990686,"Y","cog"
"163","CA",2011,4264.2822014001,4181.17072988422,4347.39367291598,42.4045911922106,"Y","cog"
"164","CA",2012,4222.59783025714,4140.07280968898,4305.12285082529,42.1053760268563,"Y","cog"
"165","CA",2013,4184.88886784993,4102.60556756838,4267.17216813148,41.9820470838199,"Y","cog"
"166","CA",2014,4127.12607161473,4060.00039950862,4194.25174372083,34.2484212136466,"Y","cog"
"167","CA",2015,4110.93271169372,4018.47845931572,4203.38696407173,47.171403713165,"Y","cog"
"168","CA",2016,4101.68172640135,3984.78383082324,4218.57962197946,59.6428794101237,"Y","cog"
"169","CA",2017,4114.47980038795,4022.18633981926,4206.77326095665,47.0893655682916,"Y","cog"
"170","CA",2018,4099.09609529488,4011.2126931979,4186.97949739186,44.8392943901995,"Y","cog"
"171","CA",2019,4194.00247145322,4105.45818503105,4282.54675787538,45.1764864663811,"Y","cog"
"172","CA",2021,4151.03214474636,4075.51421328075,4226.55007621197,38.5302648728703,"Y","cog"
"173","CA",2022,4156.49895593729,4094.50121781069,4218.4966940639,31.6320802910844,"Y","cog"
"174","CA",2023,4108.40380159487,4032.31210062855,4184.49550256119,38.8230097933037,"Y","cog"
"175","CA",2024,4091.02642894975,3989.00005768548,4193.05280021402,52.0552275802212,"Y","cog"
"176","CA",2025,4045.9953026301,3957.0057919332,4134.984813327,45.4036458826988,"Y","cog"
"177","North of Cape Mendocino",2003,347.088107665745,340.0036153026,354.172600028889,3.61460333915625,"X","cog"
"178","North of Cape Mendocino",2004,341.031247185492,334.221900563419,347.840593807566,3.47422027944639,"X","cog"
"179","North of Cape Mendocino",2005,346.235470183052,339.767251558246,352.703688807859,3.30017218470701,"X","cog"
"180","North of Cape Mendocino",2006,360.398152552656,354.316916245209,366.479388860104,3.10272859879851,"X","cog"
"181","North of Cape Mendocino",2007,349.440450302079,342.560139949676,356.320760654482,3.51042692961389,"X","cog"
"182","North of Cape Mendocino",2008,351.426536754166,344.942133375766,357.910940132566,3.30842986378732,"X","cog"
"183","North of Cape Mendocino",2009,353.573744372568,346.252430026709,360.895058718427,3.73543310163274,"X","cog"
"184","North of Cape Mendocino",2010,348.638317742898,341.683092990963,355.593542494833,3.54864926437264,"X","cog"
"185","North of Cape Mendocino",2011,351.791821179812,344.118383495233,359.465258864391,3.91509116754475,"X","cog"
"186","North of Cape Mendocino",2012,344.976890622997,338.254753428403,351.699027817591,3.42972485597553,"X","cog"
"187","North of Cape Mendocino",2013,346.623465200516,337.783403562097,355.463526838934,4.51031840796443,"X","cog"
"188","North of Cape Mendocino",2014,351.946063260766,344.79632099862,359.095805522913,3.64789471568999,"X","cog"
"189","North of Cape Mendocino",2015,348.124825549399,340.443366572013,355.806284526785,3.91918373907704,"X","cog"
"190","North of Cape Mendocino",2016,345.883001018657,337.339591936718,354.426410100595,4.35896228161718,"X","cog"
"191","North of Cape Mendocino",2017,339.794042768014,332.190732937264,347.397352598765,3.87931099281644,"X","cog"
"192","North of Cape Mendocino",2018,338.806678079279,331.27233681668,346.341019341879,3.84412230124107,"X","cog"
"193","North of Cape Mendocino",2019,332.238563242578,324.613662810605,339.863463674551,3.89032680810316,"X","cog"
"194","North of Cape Mendocino",2021,341.368650225086,333.603032696163,349.134267754009,3.96212256458669,"X","cog"
"195","North of Cape Mendocino",2022,342.945101681574,334.410731150162,351.479472212987,4.35435069150794,"X","cog"
"196","North of Cape Mendocino",2023,350.837420924657,342.590576855507,359.084264993806,4.2076508212395,"X","cog"
"197","North of Cape Mendocino",2024,338.875675233071,331.061419310287,346.689931155854,3.98693852765727,"X","cog"
"198","North of Cape Mendocino",2025,338.84292802239,330.402762449694,347.283093595086,4.30628605386178,"X","cog"
"199","North of Cape Mendocino",2003,5229.51640059168,5195.84912854281,5263.18367264054,17.1774952572745,"Y","cog"
"200","North of Cape Mendocino",2004,5263.67059275245,5232.79032347363,5294.55086203127,15.7555289395107,"Y","cog"
"201","North of Cape Mendocino",2005,5167.4769511798,5101.98642944218,5232.96747291743,33.4141454915534,"Y","cog"
"202","North of Cape Mendocino",2006,4900.18355565498,4785.39951635217,5014.96759495778,58.5643614924588,"Y","cog"
"203","North of Cape Mendocino",2007,5131.36326076335,5057.85535643601,5204.87116509069,37.5047219781387,"Y","cog"
"204","North of Cape Mendocino",2008,5145.81527710164,5084.3003869148,5207.33016728847,31.3857247745654,"Y","cog"
"205","North of Cape Mendocino",2009,5068.05112475572,4984.67680227084,5151.4254472406,42.5387012937631,"Y","cog"
"206","North of Cape Mendocino",2010,5184.6875070479,5134.03286489416,5235.34214920163,25.8446800825385,"Y","cog"
"207","North of Cape Mendocino",2011,5171.01939105732,5114.10784814956,5227.93093396509,29.0370350458867,"Y","cog"
"208","North of Cape Mendocino",2012,5209.70648711344,5159.19660675862,5260.21636746825,25.7708206646805,"Y","cog"
"209","North of Cape Mendocino",2013,5162.73919333612,5073.50387612023,5251.97451055202,45.5290596764889,"Y","cog"
"210","North of Cape Mendocino",2014,5202.82731450389,5162.61332167228,5243.0413073355,20.5177202993605,"Y","cog"
"211","North of Cape Mendocino",2015,5220.50362598858,5180.58529000381,5260.42196197334,20.366872197466,"Y","cog"
"212","North of Cape Mendocino",2016,5238.88896996575,5195.4307307307,5282.3472092008,22.1729784719742,"Y","cog"
"213","North of Cape Mendocino",2017,5265.97759465492,5226.4600245944,5305.49516471544,20.1623960298417,"Y","cog"
"214","North of Cape Mendocino",2018,5258.15227251733,5218.07489573736,5298.22964929729,20.4480169513782,"Y","cog"
"215","North of Cape Mendocino",2019,5279.64558671561,5238.1768647085,5321.11430872272,21.1579000094941,"Y","cog"
"216","North of Cape Mendocino",2021,5217.26521225697,5148.87065853548,5285.65976597846,34.8958216890615,"Y","cog"
"217","North of Cape Mendocino",2022,5234.00102961447,5180.59946682759,5287.40259240134,27.2461959546722,"Y","cog"
"218","North of Cape Mendocino",2023,5083.85102740527,4979.90405665844,5187.7979981521,53.0351432815859,"Y","cog"
"219","North of Cape Mendocino",2024,5242.62376369925,5192.6775013645,5292.570026034,25.4832551662804,"Y","cog"
"220","North of Cape Mendocino",2025,5221.49743506038,5154.31224342244,5288.68262669832,34.2787888797387,"Y","cog"
"221","South of Cape Mendocino",2003,603.235994272682,536.376993965828,670.094994579535,34.1123616730862,"X","cog"
"222","South of Cape Mendocino",2004,554.23059240022,504.640550020245,603.820634780196,25.3015069517275,"X","cog"
"223","South of Cape Mendocino",2005,521.197206124985,483.063555209887,559.330857040083,19.4563018585503,"X","cog"
"224","South of Cape Mendocino",2006,520.181072322243,483.786423891671,556.575720752814,18.5690393893194,"X","cog"
"225","South of Cape Mendocino",2007,538.343788797366,486.253203124353,590.434374470379,26.5773177894578,"X","cog"
"226","South of Cape Mendocino",2008,531.502760820395,494.657447205492,568.348074435297,18.7989748309323,"X","cog"
"227","South of Cape Mendocino",2009,614.317640499808,538.710939651179,689.924341348438,38.5755562066475,"X","cog"
"228","South of Cape Mendocino",2010,626.735786352946,560.947592223161,692.523980482732,33.5660219517881,"X","cog"
"229","South of Cape Mendocino",2011,550.27097511678,487.209984055125,613.331966178436,32.174566246662,"X","cog"
"230","South of Cape Mendocino",2012,560.422857101886,499.938702155614,620.907012048157,30.8598297843035,"X","cog"
"231","South of Cape Mendocino",2013,549.151946957758,490.718611339574,607.585282575942,29.8134741653921,"X","cog"
"232","South of Cape Mendocino",2014,566.377121455385,518.264226332181,614.490016578589,24.5478465434634,"X","cog"
"233","South of Cape Mendocino",2015,607.81785968459,538.097840145678,677.537879223503,35.5720921858031,"X","cog"
"234","South of Cape Mendocino",2016,631.8818251372,550.786313511695,712.977336762705,41.3760213275223,"X","cog"
"235","South of Cape Mendocino",2017,599.809564208826,537.770284789549,661.848843628102,31.6532752176234,"X","cog"
"236","South of Cape Mendocino",2018,608.878562276652,546.397371723943,671.359752829362,31.8787442246659,"X","cog"
"237","South of Cape Mendocino",2019,547.739608338318,488.728412196642,606.750804479994,30.1083063807033,"X","cog"
"238","South of Cape Mendocino",2021,563.012178834991,506.177805262131,619.846552407852,28.9976622127563,"X","cog"
"239","South of Cape Mendocino",2022,554.116381558842,510.470319450596,597.762443667087,22.2688082293962,"X","cog"
"240","South of Cape Mendocino",2023,609.646789118938,554.677676189361,664.615902048515,28.0459811318813,"X","cog"
"241","South of Cape Mendocino",2024,618.913082079175,542.471070326235,695.355093832115,39.0017430707425,"X","cog"
"242","South of Cape Mendocino",2025,639.826133545324,578.336360125426,701.315906965222,31.37290986208,"X","cog"
"243","South of Cape Mendocino",2003,4066.8167972013,3971.83404617852,4161.79954822407,48.4614777475444,"Y","cog"
"244","South of Cape Mendocino",2004,4126.61778127213,4052.92083692306,4200.3147256212,37.6011727411214,"Y","cog"
"245","South of Cape Mendocino",2005,4179.79275552256,4121.82150047988,4237.76401056523,29.577714437586,"Y","cog"
"246","South of Cape Mendocino",2006,4179.72817807175,4123.9821098921,4235.4742462514,28.4423941558969,"Y","cog"
"247","South of Cape Mendocino",2007,4155.15020394284,4082.78281860885,4227.51758927682,36.9228138398521,"Y","cog"
"248","South of Cape Mendocino",2008,4156.27411606283,4101.91225828998,4210.63597383569,27.7361513791345,"Y","cog"
"249","South of Cape Mendocino",2009,4060.22394979314,3956.30130646146,4164.14659312481,53.0227311070008,"Y","cog"
"250","South of Cape Mendocino",2010,4040.6124628442,3950.26500773677,4130.95991795164,46.0964873947089,"Y","cog"
"251","South of Cape Mendocino",2011,4161.26934363365,4070.42836510634,4252.11032216096,46.3482896848366,"Y","cog"
"252","South of Cape Mendocino",2012,4135.97392101291,4049.5720169819,4222.37582504393,44.0834141405373,"Y","cog"
"253","South of Cape Mendocino",2013,4145.16179058344,4060.86978268946,4229.45379847742,43.0069167387078,"Y","cog"
"254","South of Cape Mendocino",2014,4100.05129020052,4033.13534841488,4166.96723198615,34.1414139818174,"Y","cog"
"255","South of Cape Mendocino",2015,4058.3413455515,3968.52140757484,4148.16128352816,45.8273410558302,"Y","cog"
"256","South of Cape Mendocino",2016,4031.02432286957,3923.58148749712,4138.46715824202,54.8187804571643,"Y","cog"
"257","South of Cape Mendocino",2017,4066.42401768418,3975.46528161176,4157.3827537566,46.4083711690057,"Y","cog"
"258","South of Cape Mendocino",2018,4055.35247765504,3970.83471744796,4139.87023786212,43.1220986067839,"Y","cog"
"259","South of Cape Mendocino",2019,4137.3814537736,4052.25742052956,4222.50548701765,43.4314272688134,"Y","cog"
"260","South of Cape Mendocino",2021,4117.04492531188,4040.050555693,4194.03929493077,39.2835634869859,"Y","cog"
"261","South of Cape Mendocino",2022,4117.14216618504,4055.887689469,4178.39664290108,31.2528583174021,"Y","cog"
"262","South of Cape Mendocino",2023,4046.35627054852,3975.08180108413,4117.63074001292,36.3651934559003,"Y","cog"
"263","South of Cape Mendocino",2024,4045.17436809617,3945.92619068475,4144.4225455076,50.6377556905544,"Y","cog"
"264","South of Cape Mendocino",2025,4003.43823445281,3921.06625388777,4085.81021501785,42.0272929578216,"Y","cog"
"265","North of Monterey Bay",2003,358.325180951064,348.757572540579,367.892789361548,4.88152256161487,"X","cog"
"266","North of Monterey Bay",2004,365.512238857862,351.064379540748,379.960098174977,7.37149224734606,"X","cog"
"267","North of Monterey Bay",2005,387.789482198393,373.167604432053,402.411359964734,7.46027880189429,"X","cog"
"268","North of Monterey Bay",2006,418.258547826886,404.213060670333,432.304034983439,7.16619655633587,"X","cog"
"269","North of Monterey Bay",2007,381.795659596982,368.3343176461,395.257001547864,6.86815781160454,"X","cog"
"270","North of Monterey Bay",2008,395.216387486903,381.41820218999,409.014572783817,7.04001981962513,"X","cog"
"271","North of Monterey Bay",2009,376.450950239294,364.093191065959,388.808709412629,6.30509502766959,"X","cog"
"272","North of Monterey Bay",2010,364.710088277955,354.008258452271,375.411918103638,5.46021759078134,"X","cog"
"273","North of Monterey Bay",2011,365.078078740959,354.882464200573,375.273693281345,5.20193974012162,"X","cog"
"274","North of Monterey Bay",2012,360.381490035962,349.325902729794,371.437077342129,5.640709417812,"X","cog"
"275","North of Monterey Bay",2013,395.472577645433,373.827307729276,417.117847561589,11.0437079899893,"X","cog"
"276","North of Monterey Bay",2014,376.519974609412,362.35527844978,390.684670769044,7.22701859389322,"X","cog"
"277","North of Monterey Bay",2015,363.517506942209,351.753457270578,375.281556613839,6.00217645039604,"X","cog"
"278","North of Monterey Bay",2016,356.366434075807,344.2407251343,368.492143017314,6.18669987670845,"X","cog"
