"area","year","est","lwr","upr","log_est","se","se_natural","type"
"WA",2025,11129.8557770257,1917.68919019896,64595.2901286055,9.31738648614661,0.897215615496575,11129.8557770257,"index"
"OR",2003,7969.88378175936,5042.2657586115,12597.3224212288,8.9834251897155,0.233583054587183,7969.88378175936,"index"
"OR",2004,5712.5258530046,3591.03231769331,9087.34556925615,8.6504165608823,0.236852090508967,5712.5258530046,"index"
"OR",2005,5546.39545642388,3613.3099038089,8513.66292346299,8.62090352843421,0.21863872484167,5546.39545642388,"index"
"OR",2006,4798.60007310235,3209.09117679053,7175.41552827027,8.47607950292042,0.205277470684073,4798.60007310235,"index"
"OR",2007,4646.22496957748,3111.10207527892,6938.82937479313,8.44381033436585,0.204635406613196,4646.22496957748,"index"
"OR",2008,3460.99595043576,2276.30861157352,5262.2447185017,8.14931167357854,0.213780098508,3460.99595043575,"index"
"OR",2009,6045.90363673781,4054.71874758124,9014.91646159783,8.7071362368627,0.203830088349904,6045.90363673781,"index"
"OR",2010,5031.35417793428,3311.39140466272,7644.67916060053,8.52344444712578,0.213432852050375,5031.35417793429,"index"
"OR",2011,4886.41394633451,3223.69526045111,7406.73026630658,8.49421396913257,0.212213283227114,4886.4139463345,"index"
"OR",2012,5335.09574849731,3482.33391390894,8173.61210880661,8.58206211080954,0.21765915153792,5335.09574849731,"index"
"OR",2013,4670.74223969895,2955.25216292186,7382.05468332646,8.4490732758707,0.23354205432329,4670.74223969895,"index"
"OR",2014,3818.53399126,2514.97201247254,5797.75908840943,8.24762185601987,0.213067640570691,3818.53399126,"index"
"OR",2015,5765.25335887511,3850.89500363309,8631.27825107216,8.6596043795042,0.205893329645826,5765.25335887511,"index"
"OR",2016,7159.40699441842,4804.89338315818,10667.6890462108,8.87618243451616,0.20346919904261,7159.40699441842,"index"
"OR",2017,5320.15346376087,3555.67399597912,7960.24408029926,8.57925742849123,0.205594345819487,5320.15346376087,"index"
"OR",2018,4819.78703424766,3179.43109696045,7306.44770937484,8.48048502230247,0.212262810001251,4819.78703424766,"index"
"OR",2019,5400.00740466369,3132.86956084694,9307.78616985877,8.59415560378544,0.277786200124392,5400.00740466368,"index"
"OR",2021,3980.53021708004,2641.65231223282,5997.99630546187,8.28917030977731,0.209192840686815,3980.53021708004,"index"
"OR",2022,9981.18724039762,6740.77984817623,14779.3135173863,9.20845732419379,0.200272262959775,9981.18724039762,"index"
"OR",2023,12687.6739383339,8440.24416756884,19072.5607896538,9.4483862451155,0.207973070603581,12687.6739383339,"index"
"OR",2024,13825.5360941132,9181.33717001107,20818.9117500186,9.53427260278976,0.208853056377771,13825.5360941132,"index"
"OR",2025,5792.66341017469,3874.8214620364,8659.74076801515,8.66434746655595,0.205153055522858,5792.66341017469,"index"
"CA",2003,5590.84407495273,584.984933134051,53433.0641696567,8.62888555205838,1.15170456104801,5590.84407495273,"index"
"CA",2004,4367.81483308288,480.591842831626,39696.4840345464,8.38201812483271,1.12604098440971,4367.81483308288,"index"
"CA",2005,3547.1268216485,422.561141006115,29775.8299755161,8.17389320875764,1.08550926280873,3547.12682164849,"index"
"CA",2006,3523.81905404627,378.820433988808,32778.8567129576,8.16730063898587,1.13789761072982,3523.81905404627,"index"
"CA",2007,3203.63451134385,370.875294149168,27673.1134270308,8.07204122906719,1.10010968280133,3203.63451134385,"index"
"CA",2008,2095.77020439463,238.937248577893,18382.4530322087,7.64767640412264,1.10791599337814,2095.77020439463,"index"
"CA",2009,4290.12972361225,492.939514936883,37337.6702165538,8.36407225006914,1.10394159707775,4290.12972361225,"index"
"CA",2010,2955.5953559632,319.595249313879,27333.146931768,7.99145538364624,1.13491883110358,2955.59535596321,"index"
"CA",2011,3058.21549746378,367.874064224125,25423.5971993654,8.02558685407275,1.08055362647524,3058.21549746378,"index"
"CA",2012,3334.4575646096,381.457552936288,29147.6919636173,8.11206529582842,1.10617630323639,3334.45756460959,"index"
"CA",2013,3147.0178735966,348.86973286266,28388.0215559865,8.05421057661504,1.12222061206914,3147.0178735966,"index"
"CA",2014,2505.58220054569,274.878593741309,22838.963479272,7.8262764019022,1.12754463676452,2505.58220054569,"index"
"CA",2015,4051.42045585136,442.132631300858,37124.6240337362,8.30682282844909,1.13023144202676,4051.42045585136,"index"
"CA",2016,3460.60531270774,346.540698776192,34558.102908644,8.14919879861982,1.17410245711318,3460.60531270774,"index"
"CA",2017,3384.7661053217,369.336847408362,31019.4925530067,8.12704008556516,1.13029168382785,3384.7661053217,"index"
"CA",2018,2478.6805524429,266.750704061459,23032.2064291275,7.81548166227274,1.13735106883192,2478.6805524429,"index"
"CA",2019,2925.87701282437,306.325993552662,27946.5552201084,7.98134954816912,1.15139854236106,2925.87701282437,"index"
"CA",2021,2225.01346343227,225.773431879857,21927.6682434864,7.70751824556283,1.16736138061561,2225.01346343227,"index"
"CA",2022,6010.34063260819,648.726662866076,55684.7692376081,8.70123670356177,1.13585007671041,6010.34063260818,"index"
"CA",2023,8307.67712589801,872.161174054575,79133.8817655856,9.02493532120495,1.15000127529025,8307.67712589801,"index"
"CA",2024,8179.80251670371,934.099615799485,71629.5864815292,9.0094232870931,1.10708166917115,8179.80251670372,"index"
"CA",2025,3495.0047363268,381.086551577364,32053.2384477676,8.15909000983918,1.13066541451639,3495.0047363268,"index"
"North of Cape Mendocino",2003,29474.7946331358,9038.68981462582,96116.0894424938,10.291290757888,0.603083146598364,29474.7946331359,"index"
"North of Cape Mendocino",2004,21150.4667030061,6268.53928866699,71363.0753760657,9.95941725056695,0.620480081260974,21150.4667030061,"index"
"North of Cape Mendocino",2005,20227.5384002067,6317.30980024944,64767.0167633195,9.91480024209605,0.59376168096609,20227.5384002068,"index"
"North of Cape Mendocino",2006,18044.0751790059,5765.32507709019,56473.597709072,9.80057266494645,0.582131026276951,18044.0751790059,"index"
"North of Cape Mendocino",2007,17662.8979061645,5413.48279704878,57629.8058273444,9.77922155504275,0.603364974771003,17662.8979061645,"index"
"North of Cape Mendocino",2008,12252.7047430505,3815.05502333957,39351.6666475114,9.41350198695223,0.595312786177429,12252.7047430505,"index"
"North of Cape Mendocino",2009,22245.4840935644,6946.30948786379,71240.9320980616,10.0098943049078,0.593851991927159,22245.4840935643,"index"
"North of Cape Mendocino",2010,18151.7571854808,5580.84379340223,59038.7943325302,9.8065226496338,0.601759724943024,18151.7571854808,"index"
"North of Cape Mendocino",2011,18055.8773127354,5359.7265599607,60826.7421640523,9.80122652365458,0.619683981646614,18055.8773127354,"index"
"North of Cape Mendocino",2012,19842.5534243519,5757.02725754652,68390.6656655389,9.89558407338181,0.631341985770559,19842.5534243519,"index"
"North of Cape Mendocino",2013,16834.6169363811,5125.84941103215,55289.2417761496,9.73119257733458,0.606715765035957,16834.6169363811,"index"
"North of Cape Mendocino",2014,13764.5733907642,4127.52711226761,45902.4194090986,9.52985342477999,0.614511128682814,13764.5733907642,"index"
"North of Cape Mendocino",2015,21479.0385918757,6635.11520815582,69531.4375648218,9.97483278932855,0.599348502461238,21479.0385918757,"index"
"North of Cape Mendocino",2016,23923.4431187532,7540.61952554747,75899.7491807106,10.0826141407974,0.589069251825965,23923.4431187532,"index"
"North of Cape Mendocino",2017,19921.5485963727,6170.62637791774,64315.6908507498,9.89955726889869,0.597971006852585,19921.5485963727,"index"
"North of Cape Mendocino",2018,16555.2725537061,4986.86602839428,54959.7778979724,9.71445991337383,0.612203582219452,16555.2725537061,"index"
"North of Cape Mendocino",2019,19367.3696581038,5594.39054752565,67048.4129213217,9.8713449525546,0.633595961759099,19367.3696581038,"index"
"North of Cape Mendocino",2021,13214.7715091251,4294.70234251245,40661.7670122917,9.48909053662218,0.57345594956219,13214.7715091251,"index"
"North of Cape Mendocino",2022,32100.8636711386,10903.8280625733,94504.924556728,10.3766382143991,0.550912678984639,32100.8636711386,"index"
"North of Cape Mendocino",2023,42937.0462766492,14138.4081847792,130395.863442947,10.6674902818439,0.566765477746773,42937.0462766492,"index"
"North of Cape Mendocino",2024,46269.4190272582,14050.8957608775,152364.601770151,10.7422365256791,0.608069896757095,46269.4190272582,"index"
"North of Cape Mendocino",2025,19691.6330046897,6166.74272600656,62879.2910001111,9.88794910393262,0.592369582717526,19691.6330046897,"index"
"South of Cape Mendocino",2003,1080.04602668069,396.482206932706,2942.12299909525,6.98475893650711,0.511299074713181,1080.04602668069,"index"
"South of Cape Mendocino",2004,929.96911701328,356.789067450675,2423.96036621279,6.83515137808332,0.488787868530528,929.96911701328,"index"
"South of Cape Mendocino",2005,767.864207505603,314.153906871736,1876.83625213975,6.64361290437064,0.455993016362998,767.864207505603,"index"
"South of Cape Mendocino",2006,763.709333990177,298.193273426228,1955.95272865206,6.63818726388352,0.479827908309297,763.709333990177,"index"
"South of Cape Mendocino",2007,647.496757535014,253.676916204159,1652.70083416239,6.47311378589322,0.478096699414799,647.496757535015,"index"
"South of Cape Mendocino",2008,428.275271777017,169.242670476776,1083.76751500649,6.05976614720162,0.473698776900108,428.275271777017,"index"
"South of Cape Mendocino",2009,862.517771778939,332.055035362637,2240.4024255258,6.75985575365432,0.487026821329812,862.51777177894,"index"
"South of Cape Mendocino",2010,552.744872758145,205.814620265712,1484.47614637859,6.31489654381601,0.504050426230444,552.744872758145,"index"
"South of Cape Mendocino",2011,641.208878492671,262.923695135968,1563.75721726111,6.4633552673218,0.454850914014473,641.20887849267,"index"
"South of Cape Mendocino",2012,705.043794208803,280.657358117498,1771.15168148999,6.55825992032805,0.469970554776359,705.043794208803,"index"
"South of Cape Mendocino",2013,649.123295255701,249.900043701275,1686.11836237734,6.4756226759422,0.487030206042419,649.123295255701,"index"
"South of Cape Mendocino",2014,547.93237874368,216.216091072941,1388.56405268387,6.30615188288091,0.474434000311076,547.93237874368,"index"
"South of Cape Mendocino",2015,840.892192800134,332.504276167104,2126.58822937019,6.7344634624577,0.473381525941293,840.892192800134,"index"
"South of Cape Mendocino",2016,680.700054055488,251.747360396497,1840.54586654404,6.52312175986552,0.507507138491692,680.700054055488,"index"
"South of Cape Mendocino",2017,686.886060163616,266.34499965325,1771.4335176607,6.53216842717728,0.483363967428602,686.886060163616,"index"
"South of Cape Mendocino",2018,558.332926447604,226.057119730313,1379.01277839621,6.32495542684023,0.461318536699806,558.332926447603,"index"
"South of Cape Mendocino",2019,593.1467668931,214.225763338399,1642.30054122848,6.38544186735147,0.51960722114298,593.1467668931,"index"
"South of Cape Mendocino",2021,475.749229420852,183.941866457239,1230.48294362692,6.1648908864605,0.484841114140294,475.749229420852,"index"
"South of Cape Mendocino",2022,1147.60055703812,424.228224317104,3104.43049996076,7.04542856950107,0.507742490184787,1147.60055703812,"index"
"South of Cape Mendocino",2023,1583.85047505184,579.844577599574,4326.30126111883,7.36761417085546,0.512690070229527,1583.85047505184,"index"
"South of Cape Mendocino",2024,1782.45072504962,720.240155139013,4411.21001732639,7.48574450817543,0.46233492560264,1782.45072504962,"index"
"South of Cape Mendocino",2025,725.890918837488,283.002495208873,1861.88332248391,6.58739975400106,0.480592524573995,725.890918837487,"index"
"North of Monterey Bay",2003,30523.068011692,9611.85305948986,96927.9986991213,10.3262380049756,0.589544351092461,30523.0680116921,"index"
"North of Monterey Bay",2004,22043.1659819105,6744.8391641215,72040.43783442,10.0007579000427,0.604207519233441,22043.1659819105,"index"
"North of Monterey Bay",2005,20972.3339451758,6743.32133609854,65225.8388983211,9.95095941694805,0.578914492067824,20972.3339451758,"index"
"North of Monterey Bay",2006,18786.0730921359,6181.97377084042,57088.0038164727,9.84087108132385,0.567091135467529,18786.0730921359,"index"
"North of Monterey Bay",2007,18291.2414479795,5766.97721061911,58014.7105648724,9.81417761485945,0.588926267035492,18291.2414479795,"index"
"North of Monterey Bay",2008,12669.8993167459,4050.72211578683,39629.0696098011,9.44698432669686,0.581813692134341,12669.8993167458,"index"
"North of Monterey Bay",2009,23089.2028683813,7417.66586037627,71870.4912208357,10.0471203789454,0.579347720316666,23089.2028683812,"index"
"North of Monterey Bay",2010,18689.8557863487,5879.87338644938,59407.8624413114,9.83573618433363,0.590034146398332,18689.8557863487,"index"
"North of Monterey Bay",2011,18682.303639242,5712.89653941536,61094.8346186143,9.83533202533797,0.604526708552009,18682.303639242,"index"
"North of Monterey Bay",2012,20532.1353417557,6140.00504863122,68659.3216704527,9.92974651540578,0.615912170598161,20532.1353417557,"index"
"North of Monterey Bay",2013,17468.1558911545,5473.49964864175,55747.9656207516,9.76813483895048,0.59208300139801,17468.1558911545,"index"
"North of Monterey Bay",2014,14300.1903805245,4423.91539844821,46224.9899695134,9.56802812948277,0.598606769835714,14300.1903805245,"index"
"North of Monterey Bay",2015,22298.8628416336,7093.07140342415,70102.1117297577,10.0122909624993,0.584407286887667,22298.8628416336,"index"
"North of Monterey Bay",2016,24585.7980999576,7915.06600561323,76368.4684098912,10.1099242422013,0.578276406890265,24585.7980999576,"index"
"North of Monterey Bay",2017,20590.9293658675,6549.11603590131,64739.4808438133,9.93260593576219,0.584460011320096,20590.9293658675,"index"
"North of Monterey Bay",2018,17095.7094760975,5295.5643678683,55190.2048938323,9.74658280317756,0.597948725084083,17095.7094760975,"index"
"North of Monterey Bay",2019,19943.9306045027,5897.57067428669,67444.7819152807,9.90068014567983,0.621636091433177,19943.9306045028,"index"
"North of Monterey Bay",2021,13675.1665781809,4556.82063064529,41039.618650628,9.5233368084358,0.560702333254799,13675.1665781809,"index"
"North of Monterey Bay",2022,33210.1594370206,11529.4857221544,95660.3543654186,10.4106111152331,0.539779360623743,33210.1594370206,"index"
"North of Monterey Bay",2023,44463.6751659948,14984.0571524657,131941.462125415,10.7024278464049,0.554951925971551,44463.6751659948,"index"
"North of Monterey Bay",2024,48005.455268389,15029.0217590421,153338.239339416,10.779069934857,0.592526979720358,48005.455268389,"index"
"North of Monterey Bay",2025,20395.1935766044,6562.60960175073,63383.9198534983,9.92305454308217,0.578536618043363,20395.1935766044,"index"
"South of Monterey Bay",2003,31.7726481245032,13.5533750048106,74.4833791203436,3.4586057977981,0.434686662796642,31.7726481245032,"index"
"South of Monterey Bay",2004,37.2698381089026,16.2878933650338,85.2805701470114,3.61818436974421,0.422335452472107,37.2698381089026,"index"
"South of Monterey Bay",2005,23.0686625365526,10.1226317370227,52.571624163606,3.13847509636347,0.420263545526272,23.0686625365526,"index"
"South of Monterey Bay",2006,21.7114208601505,9.46529802505887,49.8014742397554,3.07783842901488,0.423582353723875,21.7114208601505,"index"
"South of Monterey Bay",2007,19.1532157200388,8.5731820740378,42.7899080236803,2.95247062424664,0.410125728349421,19.1532157200388,"index"
"South of Monterey Bay",2008,11.0806980816846,4.6610306719916,26.3422145482226,2.40520468309663,0.441828570319668,11.0806980816846,"index"
"South of Monterey Bay",2009,18.7989969620178,7.95128499746561,44.4459338195773,2.93380351532842,0.43902335533185,18.7989969620178,"index"
"South of Monterey Bay",2010,14.6462718901687,6.12033942816231,35.0492456829564,2.68418582459115,0.445196072157228,14.6462718901687,"index"
"South of Monterey Bay",2011,14.7825519860641,6.12625424238043,35.6700578485586,2.69344756543686,0.449428694941033,14.7825519860641,"index"
"South of Monterey Bay",2012,15.4618768049792,6.33646545430956,37.7291782076643,2.73837743326721,0.455139138594022,15.4618768049792,"index"
"South of Monterey Bay",2013,15.5843404823669,6.30958887862376,38.4924712120571,2.74626659486267,0.461333004844322,15.5843404823669,"index"
"South of Monterey Bay",2014,12.3153889833606,5.14572436070283,29.4747240971072,2.51084961721744,0.445254849309821,12.3153889833606,"index"
"South of Monterey Bay",2015,21.0679430422265,9.09771420104578,48.7878838818085,3.04775259809682,0.42844124149659,21.0679430422265,"index"
"South of Monterey Bay",2016,18.3450728511195,7.69919465732732,43.7112857761811,2.90936102896968,0.442990433694726,18.3450728511195,"index"
"South of Monterey Bay",2017,17.505290668845,7.47241820109349,41.0088398633669,2.8625031591728,0.434336802834233,17.505290668845,"index"
"South of Monterey Bay",2018,17.8960040562144,7.72354093463082,41.4663382884437,2.88457745084261,0.428734674872722,17.8960040562144,"index"
"South of Monterey Bay",2019,16.5858204941336,6.34050483961789,43.3860470770025,2.80854814323643,0.490616030622159,16.5858204941336,"index"
"South of Monterey Bay",2021,15.3541603650112,6.82282302267513,34.5531812463821,2.73138647086147,0.413840845090571,15.3541603650112,"index"
"South of Monterey Bay",2022,38.3047911562206,16.8137150998957,87.2654863487476,3.64557498382549,0.420099584466869,38.3047911562206,"index"
"South of Monterey Bay",2023,57.2215857061319,26.242407631682,124.771702226407,4.04693119968349,0.39773918893899,57.2215857061319,"index"
"South of Monterey Bay",2024,46.414483918811,19.6712459498067,109.515397395086,3.83761156394512,0.43799457422566,46.414483918811,"index"
"South of Monterey Bay",2025,22.3303469227674,9.84713253883034,50.6385378408216,3.10594660190547,0.417745585312004,22.3303469227674,"index"
"North of Point Conception",2003,30554.0576983732,9631.87156256251,96923.0575565472,10.3272527773304,0.589000590535439,30554.0576983732,"index"
"North of Point Conception",2004,22079.6944964333,6767.97366067294,72032.3295418017,10.0024136640831,0.603305297381061,22079.6944964333,"index"
"North of Point Conception",2005,20994.8114360943,6758.00820164817,65223.6715441775,9.95203061170594,0.578351000198519,20994.8114360943,"index"
"North of Point Conception",2006,18807.209110762,6195.9614924749,57087.3648852594,9.84199553865317,0.566511711845077,18807.209110762,"index"
"North of Point Conception",2007,18309.9278310377,5779.15737521926,58010.7852081275,9.81519869615548,0.588370774691077,18309.9278310377,"index"
"North of Point Conception",2008,12680.6934547321,4057.70210844231,39628.3369738578,9.44783591535483,0.581369767566245,12680.6934547321,"index"
"North of Point Conception",2009,23107.4449209387,7429.543412332,71869.0208994441,10.047910135535,0.578934337859593,23107.4449209387,"index"
"North of Point Conception",2010,18704.0956806076,5889.01474114695,59406.0654637089,9.83649779921457,0.589630126993341,18704.0956806076,"index"
"North of Point Conception",2011,18696.6864640431,5722.0085277328,61091.5001333002,9.83610159270569,0.60410621730548,18696.6864640431,"index"
"North of Point Conception",2012,20547.1880281979,6149.40281579979,68654.9488645277,9.93047937495072,0.615505760056127,20547.1880281979,"index"
"North of Point Conception",2013,17483.3197296092,5483.07872307481,55747.2332982169,9.76900254705932,0.591633582678253,17483.3197296092,"index"
"North of Point Conception",2014,14312.1604028692,4431.50234838235,46223.1359241473,9.56886483270465,0.598159407950553,14312.1604028691,"index"
"North of Point Conception",2015,22319.3350542422,7106.34156582943,70099.74297589,10.0132086245749,0.583921842918236,22319.3350542422,"index"
"North of Point Conception",2016,24603.6641830461,7926.68969635511,76367.350611751,10.1106506613588,0.577898310059378,24603.6641830461,"index"
"North of Point Conception",2017,20607.957507953,6560.19650560363,64737.0718677155,9.93343256698197,0.58401926739414,20607.9575079531,"index"
"North of Point Conception",2018,17113.2027695508,5306.79621116613,55186.1607980246,9.74760553636782,0.597389525276593,17113.2027695508,"index"
"North of Point Conception",2019,19960.083433606,5907.1523190474,67444.4993388557,9.9014897298971,0.62122089300235,19960.083433606,"index"
"North of Point Conception",2021,13690.1345051964,4566.80936270787,41039.5459685313,9.52443074330336,0.560143289363954,13690.1345051964,"index"
"North of Point Conception",2022,33247.362151675,11554.6744599329,95665.7925653971,10.4117307091527,0.539237133064034,33247.362151675,"index"
"North of Point Conception",2023,44519.5035452529,15021.5781372458,131942.608014099,10.7036826540527,0.554316137319846,44519.5035452528,"index"
"North of Point Conception",2024,48050.7520160843,15058.0760644259,153331.325956432,10.7800130649749,0.592022778122819,48050.7520160843,"index"
"North of Point Conception",2025,20416.9924840599,6576.8684241329,63381.7730889329,9.92412279801446,0.577974299171868,20416.9924840599,"index"
"South of Point Conception",2003,0.78296144337651,0.115262210010346,5.31855689526689,-0.244671826379364,0.977504611186318,0.78296144337651,"index"
"South of Point Conception",2004,0.741323586126129,0.107834376285242,5.096340130843,-0.299318060577369,0.983610278809909,0.741323586126129,"index"
"South of Point Conception",2005,0.591171618045735,0.0889226735523585,3.93019989189858,-0.525648917865666,0.966517354642319,0.591171618045735,"index"
"South of Point Conception",2006,0.575402234002975,0.0847788454521967,3.90531068369292,-0.552685945350546,0.977070650821969,0.575402234002975,"index"
"South of Point Conception",2007,0.466832661777828,0.068826931602667,3.16638747402952,-0.761784411484869,0.976740269995167,0.466832661777828,"index"
"South of Point Conception",2008,0.28656009543439,0.0415640559668115,1.97566590616026,-1.24980700763521,0.98507550754266,0.28656009543439,"index"
"South of Point Conception",2009,0.55694440453311,0.081417231424025,3.80984546287592,-0.585289856364784,0.981078478443095,0.55694440453311,"index"
"South of Point Conception",2010,0.406377631297142,0.0589445553069416,2.80166299259921,-0.900472425332235,0.985061770199087,0.406377631297142,"index"
"South of Point Conception",2011,0.399727184991331,0.0579980402268885,2.75495209486436,-0.916973002089227,0.984902310111549,0.399727184991331,"index"
"South of Point Conception",2012,0.409190362825946,0.0592121986983186,2.82774084919066,-0.893574796438242,0.98626960394969,0.409190362825946,"index"
"South of Point Conception",2013,0.420502027709463,0.0603021582453765,2.93226578372636,-0.866305977441728,0.990876068116242,0.420502027709463,"index"
"South of Point Conception",2014,0.345366638673308,0.0502252843267126,2.37486191880173,-1.06314870544657,0.98373644464879,0.345366638673308,"index"
"South of Point Conception",2015,0.595730433612775,0.0875425943624082,4.0539665532789,-0.517967006827951,0.97841736871126,0.595730433612775,"index"
"South of Point Conception",2016,0.478989762620348,0.0696418875577574,3.29444247910166,-0.736076054199724,0.983851244693583,0.478989762620348,"index"
"South of Point Conception",2017,0.477148583280906,0.0700437881632831,3.25040630292923,-0.739927341250588,0.978950307862178,0.477148583280906,"index"
"South of Point Conception",2018,0.402710602876598,0.0604082048802507,2.68466560115004,-0.909537082003754,0.967922509719121,0.402710602876598,"index"
"South of Point Conception",2019,0.432991390903206,0.0623419229401577,3.00731090339092,-0.837037433617939,0.988836397392906,0.432991390903206,"index"
"South of Point Conception",2021,0.386233349577973,0.0572728126394626,2.60465993289517,-0.951313559588098,0.973801405195484,0.386233349577973,"index"
"South of Point Conception",2022,1.10207650174488,0.167646092124401,7.24486088704627,0.0971961291423314,0.960781044990491,1.10207650174488,"index"
"South of Point Conception",2023,1.39320644812361,0.205634097577058,9.43921377808377,0.331607887781805,0.97617344899129,1.39320644812361,"index"
"South of Point Conception",2024,1.11773622347269,0.162922419647784,7.66827713438014,0.111305410824672,0.982562215720854,1.11773622347269,"index"
"South of Point Conception",2025,0.531439467287839,0.0778882185808961,3.62606710664268,-0.632165978019453,0.9797703490472,0.531439467287839,"index"
