"area","year","est","lwr","upr","log_est","se","se_natural","type"
"WA",2004,46742.7094268471,38250.1965351317,57120.7753810078,10.7524135744668,0.102302694658458,46742.7094268471,"index"
"WA",2005,44584.6491049508,37071.9154068014,53619.8605871576,10.7051448882891,0.0941496501656884,44584.6491049508,"index"
"WA",2006,41048.7495654521,33119.2303945254,50876.7812782791,10.6225156531609,0.109515421459295,41048.7495654521,"index"
"WA",2007,45633.2286262823,38073.0251897631,54694.6701629175,10.7283914280758,0.0924150236478829,45633.2286262823,"index"
"WA",2008,45959.154653292,38235.3925408707,55243.1597030784,10.7355083386972,0.0938749222895699,45959.154653292,"index"
"WA",2009,35187.2437537059,28902.7355778178,42838.2330679093,10.4684389025452,0.100383158978621,35187.2437537059,"index"
"WA",2010,37345.9260751238,31594.8476017712,44143.8494019014,10.5279791103181,0.0853228814065927,37345.9260751239,"index"
"WA",2011,38666.5682333711,32497.4608135856,46006.7790379768,10.5627306357285,0.0886819353042342,38666.5682333711,"index"
"WA",2012,35296.6016464966,29337.715042918,42465.8186900009,10.4715419676496,0.0943449976674862,35296.6016464967,"index"
"WA",2013,38882.8478146051,31127.4884645969,48570.4413927673,10.5683085021524,0.113503065702363,38882.8478146051,"index"
"WA",2014,42270.071868886,35117.3942029462,50879.6001626705,10.6518345937933,0.0945847715641995,42270.071868886,"index"
"WA",2015,40015.5898271111,33087.8637094052,48393.7991063607,10.5970244028427,0.0969928863573792,40015.5898271111,"index"
"WA",2016,43359.1921465047,35744.4153261152,52596.1755548412,10.6772740046324,0.0985348123182375,43359.1921465047,"index"
"WA",2017,42731.1507450625,35314.5563672964,51705.3428338749,10.6626834588877,0.0972634909559319,42731.1507450625,"index"
"WA",2018,46538.8294067733,38667.9499691312,56011.8300629273,10.7480422841286,0.0945302647719512,46538.8294067734,"index"
"WA",2019,43661.113673012,34480.9691959917,55285.3615086108,10.6842131376351,0.120436041775221,43661.113673012,"index"
"WA",2021,47271.0657018751,39219.4278283308,56975.682112752,10.7636536685273,0.0952701983960336,47271.0657018751,"index"
"WA",2022,57046.7872962386,45376.1297385724,71719.1166274349,10.9516270398787,0.11678049831894,57046.7872962386,"index"
"WA",2023,53327.4719920846,44224.7194746271,64303.8396365215,10.88420689936,0.0954954912277003,53327.4719920846,"index"
"WA",2024,50135.6034151301,41427.300169767,60674.4518590081,10.8224866816915,0.0973442962816029,50135.6034151301,"index"
"WA",2025,52959.1603421023,43380.5658734042,64652.7450177866,10.8772763359176,0.101792435282764,52959.1603421023,"index"
"OR",2003,71620.7754001201,60291.7274284351,85078.5951522636,11.1791404700802,0.0878538015882781,71620.7754001202,"index"
"OR",2004,68141.879357142,56883.8168889872,81628.0618332109,11.1293472716556,0.0921349099358467,68141.879357142,"index"
"OR",2005,72457.8794054411,60975.3768284901,86102.6952355033,11.1907606982941,0.0880298293953168,72457.8794054412,"index"
"OR",2006,75861.9668561742,65132.0336197671,88359.562805677,11.2366707423544,0.0778070252792083,75861.9668561742,"index"
"OR",2007,88901.6673678062,76408.6296462331,103437.353835146,11.3952861768695,0.0772643047542804,88901.6673678062,"index"
"OR",2008,67370.1407789703,57925.1506455136,78355.1845441736,11.1179571835914,0.0770678618516674,67370.1407789702,"index"
"OR",2009,76727.8293759438,65931.3414905803,89292.2799331339,11.2480197556531,0.0773741547057971,76727.8293759437,"index"
"OR",2010,61129.2199290618,52560.4000970456,71094.9977975081,11.0207452620884,0.0770560061071283,61129.2199290617,"index"
"OR",2011,58314.4589885961,50036.97439767,67961.2660051445,10.9736053516852,0.0781074824922824,58314.4589885961,"index"
"OR",2012,66013.3054970802,57190.5008255554,76197.2082731543,11.0976115991309,0.0731995619149489,66013.3054970802,"index"
"OR",2013,65628.8440220159,54701.0334254127,78739.7403293866,11.091770573752,0.0929265508721209,65628.8440220159,"index"
"OR",2014,64335.3035441628,55044.9894369897,75193.6066198639,11.0718638037888,0.0795717091804698,64335.3035441628,"index"
"OR",2015,72672.0529350084,62363.8377191249,84684.1289911361,11.193712173315,0.0780480212314266,72672.0529350084,"index"
"OR",2016,70546.0508657352,61471.2624238189,80960.5187288704,11.1640209793249,0.0702543074700129,70546.0508657352,"index"
"OR",2017,79637.9879633432,68647.5612265658,92387.974365435,11.2852464937121,0.0757695595729794,79637.9879633431,"index"
"OR",2018,82304.7370626196,70949.24303924,95477.6887358814,11.3181839434853,0.0757482948960068,82304.7370626196,"index"
"OR",2019,80279.6259065967,65736.8248408154,98039.6961871753,11.2932711430414,0.101969524596519,80279.6259065967,"index"
"OR",2021,85117.3727098294,73116.606429091,99087.8473558565,11.3517864383781,0.0775400188506444,85117.3727098294,"index"
"OR",2022,98649.2483879504,84878.3813196778,114654.33313172,11.4993258924451,0.0767112001779385,98649.2483879505,"index"
"OR",2023,95947.1985237571,81242.3496229148,113313.622110711,11.4715533037585,0.0848798078939942,95947.1985237571,"index"
"OR",2024,81746.5400355451,70348.0330793262,94991.9495296709,11.3113787641396,0.0766180716808354,81746.540035545,"index"
"OR",2025,104155.30865605,88781.7380290173,122190.988395512,11.5536384166436,0.0814821919682619,104155.30865605,"index"
"CA",2003,133328.488954617,113325.074573567,156862.777578687,11.8005712039216,0.0829379883225027,133328.488954617,"index"
"CA",2004,138990.124577287,118334.234401789,163251.613767298,11.8421581633824,0.0820881252043306,138990.124577287,"index"
"CA",2005,154072.42742759,132747.676296933,178822.812990952,11.945178078807,0.0760078477898792,154072.42742759,"index"
"CA",2006,139517.83206104,120791.936988625,161146.728401629,11.8459477004688,0.0735334353760061,139517.83206104,"index"
"CA",2007,168644.264621774,145331.97116302,195696.017622417,12.0355468323324,0.0759049516308581,168644.264621774,"index"
"CA",2008,148128.840063797,128934.758167142,170180.280093298,11.9058377150168,0.0708053369066816,148128.840063797,"index"
"CA",2009,138077.886805446,119784.160148173,159165.475644471,11.8355732020681,0.0725148351693398,138077.886805446,"index"
"CA",2010,118362.169147511,103719.359263954,135072.210093885,11.6815044330403,0.0673789783913601,118362.169147511,"index"
"CA",2011,116092.678627726,101028.30016622,133403.313811933,11.6621441047822,0.070913623739093,116092.678627726,"index"
"CA",2012,117984.086591732,103180.128221424,134912.070074312,11.6783050349614,0.0684060924203429,117984.086591732,"index"
"CA",2013,148165.034361358,126308.099235959,173804.194189413,11.9060820285236,0.0814313918687934,148165.034361358,"index"
"CA",2014,150281.56520667,130719.493765559,172771.085554166,11.920265914903,0.0711527755505432,150281.56520667,"index"
"CA",2015,133712.53243984,116075.872206597,154028.920839409,11.8034474942232,0.0721687583623884,133712.53243984,"index"
"CA",2016,129631.238232564,112755.488591641,149032.726793164,11.772449069601,0.0711605596918846,129631.238232564,"index"
"CA",2017,176554.565334634,148726.829875288,209589.047024264,12.0813852596154,0.0875111559383051,176554.565334634,"index"
"CA",2018,151455.011984485,132380.321523243,173278.176025527,11.9280439092355,0.0686796430124171,151455.011984485,"index"
"CA",2019,142377.103922391,118161.093589479,171555.95895003,11.8662344779705,0.0951192507212113,142377.103922391,"index"
"CA",2021,159410.849820187,138540.543430004,183425.143364139,11.9792401096478,0.0715940785832314,159410.849820187,"index"
"CA",2022,203736.614536064,177459.670361349,233904.45850652,12.2245833334165,0.0704526622202738,203736.614536064,"index"
"CA",2023,195805.535231696,169372.839425747,226363.375363846,12.1848772785038,0.0739909331349278,195805.535231696,"index"
"CA",2024,170373.882707975,148053.937473073,196058.68242626,12.0457506111371,0.0716435013632089,170373.882707975,"index"
"CA",2025,213678.266990102,185845.975972353,245678.721559651,12.2722267374463,0.0712019277265481,213678.266990102,"index"
"North of Cape Mendocino",2003,152790.322278449,135024.364565807,172893.852580026,11.9368218178347,0.0630681478885333,152790.322278449,"index"
"North of Cape Mendocino",2004,147071.711645129,128422.305267857,168429.373083694,11.898675581129,0.069183010508479,147071.711645128,"index"
"North of Cape Mendocino",2005,162134.759101286,143291.750306103,183455.642440514,11.9961831147264,0.0630343582504345,162134.759101286,"index"
"North of Cape Mendocino",2006,156337.020065132,138512.62955403,176455.12847124,11.9597693409884,0.0617626412400348,156337.020065132,"index"
"North of Cape Mendocino",2007,174698.671622208,155924.284134343,195733.628254265,12.070817892328,0.0580072301994553,174698.671622208,"index"
"North of Cape Mendocino",2008,158073.755052265,140789.253752875,177480.250589178,11.9708170072182,0.0590814990051545,158073.755052265,"index"
"North of Cape Mendocino",2009,149284.136770915,132870.299704796,167725.620706438,11.9136067271851,0.0594286358814836,149284.136770915,"index"
"North of Cape Mendocino",2010,131869.014444763,118215.777067182,147099.121640513,11.7895643940858,0.0557650763868266,131869.014444763,"index"
"North of Cape Mendocino",2011,130739.664802206,116467.912427901,146760.250066081,11.7809633333131,0.058976720989851,130739.664802206,"index"
"North of Cape Mendocino",2012,134180.644275273,120277.01828135,149691.483505283,11.8069422626799,0.0558119519338512,134180.644275273,"index"
"North of Cape Mendocino",2013,139880.637653411,122392.515369074,159867.559967388,11.8485447497415,0.0681421967698148,139880.637653412,"index"
"North of Cape Mendocino",2014,141763.196557291,126071.361591745,159408.160936821,11.8619133146626,0.0598531034944707,141763.196557291,"index"
"North of Cape Mendocino",2015,150459.738046208,133774.340365103,169226.270981031,11.9214508060932,0.0599710886429753,150459.738046208,"index"
"North of Cape Mendocino",2016,146832.226588357,131633.85148075,163785.398074807,11.8970458982386,0.0557491893770838,146832.226588357,"index"
"North of Cape Mendocino",2017,164790.178855235,146832.561735514,184944.011915118,12.0124283003567,0.0588684896829914,164790.178855235,"index"
"North of Cape Mendocino",2018,171431.911384679,152837.346723594,192288.736169664,12.0519414485904,0.0585785799717832,171431.911384679,"index"
"North of Cape Mendocino",2019,159885.694653578,136137.960843623,187775.953131992,11.9822144304895,0.0820374064248256,159885.694653578,"index"
"North of Cape Mendocino",2021,173842.02269949,155061.630220929,194897.014904278,12.0659022502716,0.0583298060428704,173842.02269949,"index"
"North of Cape Mendocino",2022,213549.822172908,188760.178435173,241595.059551942,12.2716254435505,0.0629566937872875,213549.822172908,"index"
"North of Cape Mendocino",2023,206100.165858539,182239.779337547,233084.557725678,12.2361175716261,0.062776155455257,206100.165858539,"index"
"North of Cape Mendocino",2024,173384.144736876,154128.852173899,195044.997884108,12.0632649016443,0.0600626687987911,173384.144736876,"index"
"North of Cape Mendocino",2025,214929.285935064,191025.094723459,241824.761398134,12.2780643503819,0.0601563431403797,214929.285935064,"index"
"South of Cape Mendocino",2003,96278.7474709896,79485.7160223293,116619.660468034,11.4750028825788,0.0977927514313596,96278.7474709896,"index"
"South of Cape Mendocino",2004,106803.001716147,89485.9608168316,127471.181752499,11.5787413110697,0.0902589450051706,106803.001716147,"index"
"South of Cape Mendocino",2005,108980.196836696,91825.6154253974,129339.544826836,11.5989214643081,0.0873867544702568,108980.196836696,"index"
"South of Cape Mendocino",2006,100091.528417534,84926.3526022449,117964.727719782,11.5138403305284,0.0838283825119314,100091.528417534,"index"
"South of Cape Mendocino",2007,128480.488993655,108192.18313983,152573.278151845,11.7635323351638,0.0876893342344222,128480.488993655,"index"
"South of Cape Mendocino",2008,103384.380443794,88240.6248956526,121127.090072021,11.546209170108,0.080810890241881,103384.380443794,"index"
"South of Cape Mendocino",2009,100708.82316418,85517.631540039,118598.549567705,11.519988693182,0.0834254322855449,100708.82316418,"index"
"South of Cape Mendocino",2010,84968.3007069338,73041.6486453111,98842.4037371094,11.3500335330561,0.0771689926043485,84968.3007069338,"index"
"South of Cape Mendocino",2011,82334.0410474861,70474.9958422164,96188.6444149088,11.3185399226235,0.0793517977190166,82334.0410474862,"index"
"South of Cape Mendocino",2012,85113.3494600351,72909.5804160217,99359.8127292769,11.3517391701795,0.0789625949441128,85113.3494600351,"index"
"South of Cape Mendocino",2013,112796.088544567,93652.475607501,135852.869968712,11.6333369414215,0.0948950086270736,112796.088544567,"index"
"South of Cape Mendocino",2014,115123.744062428,98362.1389929001,134741.645338844,11.6537628641598,0.0802829147548118,115123.744062428,"index"
"South of Cape Mendocino",2015,95940.4371557511,81770.1807717334,112566.309561327,11.4714828315993,0.0815397195928635,95940.4371557511,"index"
"South of Cape Mendocino",2016,96704.2546564471,82346.6810249035,113565.146187626,11.479412678989,0.0820011228486683,96704.2546564471,"index"
"South of Cape Mendocino",2017,134133.525187805,109230.066200459,164714.7457211,11.8065910394251,0.104787335452542,134133.525187805,"index"
"South of Cape Mendocino",2018,108866.667069199,93687.0755847714,126505.722638676,11.5978791745479,0.0766155148836914,108866.667069199,"index"
"South of Cape Mendocino",2019,106432.148848422,87417.9980036794,129582.037648768,11.5752629610823,0.100413321558747,106432.148848422,"index"
"South of Cape Mendocino",2021,117957.265532401,100465.179415646,138494.915082135,11.6780776813482,0.0818949785021578,117957.265532401,"index"
"South of Cape Mendocino",2022,145882.828047346,124979.510414148,170282.308264526,11.8905590308558,0.0789065237493569,145882.828047346,"index"
"South of Cape Mendocino",2023,138980.039889,117920.519048244,163800.597584256,11.8420856038808,0.083838017466298,138980.039889,"index"
"South of Cape Mendocino",2024,128871.881421773,110349.747223767,150502.943948843,11.7665740225533,0.0791667105988782,128871.881421773,"index"
"South of Cape Mendocino",2025,155863.450053189,132457.501272253,183405.355145197,11.9567355827434,0.0830211453798554,155863.450053189,"index"
"North of Monterey Bay",2003,201859.909578388,179014.023785528,227621.402129999,12.2153292188506,0.0612816321490316,201859.909578388,"index"
"North of Monterey Bay",2004,204047.79013701,179544.580619613,231895.056459582,12.226109510768,0.0652719619875809,204047.79013701,"index"
"North of Monterey Bay",2005,219231.249571517,194740.300315464,246802.232053827,12.2978823858089,0.0604400030185401,219231.249571517,"index"
"North of Monterey Bay",2006,202075.635465612,180232.179728083,226566.435086333,12.2163973392989,0.058366456802613,202075.635465612,"index"
"North of Monterey Bay",2007,239222.621111959,213117.539089243,268525.353174764,12.3851498664532,0.0589555462056488,239222.621111959,"index"
"North of Monterey Bay",2008,209569.834427703,187945.575309194,233682.093498619,12.2528123013564,0.0555645896306099,209569.834427703,"index"
"North of Monterey Bay",2009,196849.230386514,175643.389208708,220615.302849336,12.1901933867199,0.0581553369307139,196849.230386514,"index"
"North of Monterey Bay",2010,168921.439018871,152301.888585673,187354.554990661,12.0371890279488,0.0528423427818825,168921.439018871,"index"
"North of Monterey Bay",2011,167816.177121693,150635.745522327,186956.085397177,12.0306244755298,0.0551053775130224,167816.177121693,"index"
"North of Monterey Bay",2012,172223.14533034,155088.324241506,191251.094707086,12.0565462715275,0.0534684335682562,172223.14533034,"index"
"North of Monterey Bay",2013,194376.492868347,171208.07523654,220680.133969142,12.1775522422378,0.064754930816973,194376.492868347,"index"
"North of Monterey Bay",2014,200533.819673197,179489.387044609,224045.63018942,12.2087381881787,0.0565657476312884,200533.819673196,"index"
"North of Monterey Bay",2015,199054.739088637,178078.805920213,222501.431031596,12.2013351366788,0.0568141437138688,199054.739088637,"index"
"North of Monterey Bay",2016,194112.552879387,174780.65976527,215582.680806655,12.1761934392936,0.0535246290819153,194112.552879387,"index"
"North of Monterey Bay",2017,246279.996326276,215703.048027259,281191.374647638,12.4142243641083,0.0676371617096217,246279.996326276,"index"
"North of Monterey Bay",2018,223896.163197379,201458.914366571,248832.334136839,12.3189376662068,0.0538769724271801,223896.163197379,"index"
"North of Monterey Bay",2019,213039.646099424,183429.437041022,247429.701264457,12.2692335592933,0.0763525387390576,213039.646099424,"index"
"North of Monterey Bay",2021,236942.299546593,212522.483114423,264168.065852123,12.3755719286469,0.0554953381100792,236942.299546593,"index"
"North of Monterey Bay",2022,286439.810728762,255387.86130431,321267.286359252,12.5652837083497,0.0585444508051654,286439.810728762,"index"
"North of Monterey Bay",2023,275792.329603388,245420.90081855,309922.295999962,12.5274034325093,0.0595283665351563,275792.329603388,"index"
"North of Monterey Bay",2024,238919.51358531,213979.683971774,266766.138318865,12.3838820109548,0.056248817344772,238919.51358531,"index"
"North of Monterey Bay",2025,288997.934740153,257830.881351108,323932.51671951,12.5741748208412,0.0582233507400377,288997.934740153,"index"
"South of Monterey Bay",2003,47209.1601710523,36807.406823921,60550.4434125917,10.7623432241648,0.126986439462366,47209.1601710523,"index"
"South of Monterey Bay",2004,49826.9232242658,40131.602092089,61864.5194452949,10.8163107439199,0.110405783273966,49826.9232242658,"index"
"South of Monterey Bay",2005,51883.7063664641,42264.194065923,63692.6610293965,10.8567600770209,0.104626691128036,51883.7063664641,"index"
"South of Monterey Bay",2006,54352.9130170541,44418.0402560108,66509.8940973578,10.903253488483,0.102987867177623,54352.9130170541,"index"
"South of Monterey Bay",2007,63956.5395039038,52688.2457876525,77634.752954197,11.0659590614177,0.0988851802260692,63956.5395039039,"index"
"South of Monterey Bay",2008,51888.301068355,42419.195859882,63471.1651926101,10.8568486308035,0.102804113280088,51888.301068355,"index"
"South of Monterey Bay",2009,53143.7295485815,44254.4885609721,63818.5206104375,10.880755400302,0.0933911643519443,53143.7295485815,"index"
"South of Monterey Bay",2010,47915.8761328259,39760.2752351612,57744.3483979195,10.7772021717578,0.0951949066765982,47915.8761328259,"index"
"South of Monterey Bay",2011,45257.5287279988,37224.4713367429,55024.1234599856,10.7201243160176,0.0996970668548879,45257.5287279988,"index"
"South of Monterey Bay",2012,47070.8484049691,39024.8989490803,56775.6696168409,10.7594091585576,0.0956415546638912,47070.8484049691,"index"
"South of Monterey Bay",2013,58300.2333296309,45819.0660570574,74181.2851893755,10.9733613745541,0.122913381838168,58300.233329631,"index"
"South of Monterey Bay",2014,56353.1209465206,46136.6945025552,68831.8544415294,10.9393929029657,0.102057494926185,56353.1209465206,"index"
"South of Monterey Bay",2015,47345.4361133218,39057.2963530743,57392.3576403465,10.7652257077665,0.098185846801609,47345.4361133218,"index"
"South of Monterey Bay",2016,49423.9283654167,40336.3292213812,60558.9239829739,10.8081899657687,0.103666269382,49423.9283654166,"index"
"South of Monterey Bay",2017,52643.7077167635,43559.792852019,63621.9729414892,10.8713019988676,0.0966406417614603,52643.7077167635,"index"
"South of Monterey Bay",2018,56402.4152564981,46509.6783084052,68399.3646585069,10.940267260266,0.0983954583881911,56402.4152564982,"index"
"South of Monterey Bay",2019,53278.1974025764,41667.5229212623,68124.1916835766,10.8832824721077,0.125413118062942,53278.1974025764,"index"
"South of Monterey Bay",2021,54856.988685299,44807.9678102188,67159.689552641,10.9124848720864,0.103238436107312,54856.988685299,"index"
"South of Monterey Bay",2022,72992.8394914919,60685.5995766389,87796.0282867785,11.1981166261618,0.0942134232981097,72992.8394914919,"index"
"South of Monterey Bay",2023,69287.8761441512,56887.644797232,84391.0799555693,11.1460252224581,0.100609892000999,69287.8761441511,"index"
"South of Monterey Bay",2024,63336.5125733389,52074.3210204614,77034.3951940628,11.056217259741,0.0998947091551216,63336.5125733389,"index"
"South of Monterey Bay",2025,81794.8012481016,67521.7089778805,99085.0144715407,11.311968966147,0.0978408419841955,81794.8012481016,"index"
"North of Point Conception",2003,226347.05070467,201041.643870509,254837.686244257,12.3298247229788,0.0604895676129168,226347.050704669,"index"
"North of Point Conception",2004,230050.268144606,203578.178681268,259964.629884346,12.3460531211757,0.0623724423641391,230050.268144606,"index"
"North of Point Conception",2005,242711.610177007,216788.035317939,271735.133483359,12.3996292281354,0.057630583852332,242711.610177006,"index"
"North of Point Conception",2006,231398.26905552,207475.777483992,258079.085526127,12.3518956134005,0.0556774192992118,231398.26905552,"index"
"North of Point Conception",2007,273309.992228691,245253.823032228,304575.68786698,12.5183619326408,0.0552627333370709,273309.992228691,"index"
"North of Point Conception",2008,237821.426778617,214501.838075673,263676.206891355,12.3792753633791,0.0526549353775224,237821.426778617,"index"
"North of Point Conception",2009,225305.734292154,202600.836222352,250555.10555354,12.3252135779036,0.054195169145155,225305.734292154,"index"
"North of Point Conception",2010,194146.636239352,175948.0682154,214227.508976744,12.1763690094334,0.0502176808799687,194146.636239352,"index"
"North of Point Conception",2011,193142.049779125,174353.058871557,213955.818351103,12.1711812063833,0.0522170870534561,193142.049779125,"index"
"North of Point Conception",2012,197778.644451533,179009.625926651,218515.579810852,12.1949037269808,0.050872805961589,197778.644451533,"index"
"North of Point Conception",2013,224699.145589484,198432.749283265,254442.405354015,12.3225176557162,0.0634257208468866,224699.145589484,"index"
"North of Point Conception",2014,232661.47367141,209334.654833147,258587.673283711,12.3573397733635,0.05390420667794,232661.47367141,"index"
"North of Point Conception",2015,221832.947768252,199688.688701434,246432.870262012,12.3096798900632,0.0536566051968242,221832.947768252,"index"
"North of Point Conception",2016,219551.127305849,198526.579598298,242802.236349426,12.2993404105968,0.0513591775089321,219551.127305849,"index"
"North of Point Conception",2017,272745.966776843,241000.696231354,308672.811142511,12.5162961163333,0.0631343309948538,272745.966776843,"index"
"North of Point Conception",2018,252504.778286617,228389.737636914,279166.059374062,12.4391854514259,0.0512135059624865,252504.778286617,"index"
"North of Point Conception",2019,239814.797397969,207521.25602262,277133.717062507,12.3876222269193,0.0737937921260404,239814.797397969,"index"
"North of Point Conception",2021,265108.602544293,238971.609727197,294104.271311646,12.4878948419366,0.0529575066938866,265108.602544294,"index"
"North of Point Conception",2022,322206.664006445,289221.599549594,358953.599910371,12.6829484323368,0.0551030424393908,322206.664006445,"index"
"North of Point Conception",2023,310168.238599159,277914.874799051,346164.761081126,12.6448701344087,0.0560214347056361,310168.238599159,"index"
"North of Point Conception",2024,271012.608260029,244022.05195332,300988.510046436,12.5099206237243,0.053524833875708,271012.608260029,"index"
"North of Point Conception",2025,331241.258224551,297404.516529592,368927.723191677,12.7106022656688,0.0549774214776673,331241.258224551,"index"
"South of Point Conception",2003,22722.0190447699,16913.9298464937,30524.5530847413,10.0310897352938,0.150613442363153,22722.0190447699,"index"
"South of Point Conception",2004,23824.4452166702,17890.3128391853,31726.9013115797,10.0784674424872,0.146152062781858,23824.4452166702,"index"
"South of Point Conception",2005,28403.3457609753,21779.9055621432,37041.0261015902,10.2542622256955,0.135471451160355,28403.3457609753,"index"
"South of Point Conception",2006,25030.2794271449,19333.642734332,32405.4238929538,10.1278415480529,0.13175729036733,25030.2794271449,"index"
"South of Point Conception",2007,29869.1683871702,22889.6405679758,38976.8995057673,10.3045820697503,0.135789413277414,29869.1683871702,"index"
"South of Point Conception",2008,23636.7087174415,17833.0255938189,31329.1760870248,10.0705562366768,0.143752054248678,23636.7087174414,"index"
"South of Point Conception",2009,24687.2256429419,19101.1216508286,31906.9801808782,10.1140412083844,0.130889584157284,24687.225642942,"index"
"South of Point Conception",2010,22690.6789123448,17662.7365899778,29149.8945749593,10.0297094985402,0.127806979397731,22690.6789123448,"index"
"South of Point Conception",2011,19931.656070568,15250.706356035,26049.3451543117,9.90006450411335,0.136575675284538,19931.656070568,"index"
"South of Point Conception",2012,21515.3492837763,16807.5005151543,27541.8855043626,9.97652187957162,0.125992802176981,21515.3492837764,"index"
"South of Point Conception",2013,27977.5806084945,20896.4513692211,37458.27475079,10.2391587758781,0.148892604960866,27977.5806084945,"index"
"South of Point Conception",2014,24225.4669483074,18751.9151699859,31296.7098850189,10.0951597120451,0.130670025308449,24225.4669483074,"index"
"South of Point Conception",2015,24567.2274337081,18837.4649858147,32039.8028202857,10.109168615587,0.135495158838512,24567.2274337081,"index"
"South of Point Conception",2016,23985.3539389549,18366.9511971584,31322.4115097526,10.0851986705067,0.136171110581951,23985.3539389549,"index"
"South of Point Conception",2017,26177.7372661952,20228.5841148383,33876.5147618648,10.1726646058659,0.131539492341353,26177.7372661952,"index"
"South of Point Conception",2018,27793.8001672607,21392.7069541184,36110.2187485864,10.2325682592409,0.133554960660791,27793.8001672607,"index"
"South of Point Conception",2019,26503.04610403,19639.6015422155,35765.0561943682,10.1850149526903,0.152916921650737,26503.04610403,"index"
"South of Point Conception",2021,26690.6856875989,20386.9506574518,34943.5633824817,10.1920699328741,0.137461521486984,26690.6856875989,"index"
"South of Point Conception",2022,37225.9862138076,28758.8622653796,48185.9830476958,10.5247623505205,0.131666245462563,37225.9862138076,"index"
"South of Point Conception",2023,34911.9671483778,26570.6402246451,45871.8886660057,10.4605849476487,0.139299913451125,34911.9671483778,"index"
"South of Point Conception",2024,31243.4178986214,24082.4322385994,40533.7447777937,10.3495640057354,0.13282188187157,31243.4178986215,"index"
"South of Point Conception",2025,39551.4777637031,30823.8030796439,50750.3694223177,10.5853583369403,0.127204296181603,39551.4777637032,"index"
